id,name,quarter,avg_d,avg_u,avg_l,lau_name,country,nuts_2,nuts_3,population
NL_GM0796,'s-Hertogenbosch,2022-01-01,158.08,85.82,11.41,'s-Hertogenbosch,NL,NL41,NL413,155113
NL_GM0855,Tilburg,2019-01-01,96.1,37.3,12.41,Tilburg,NL,NL41,NL412,219800
NL_GM0855,Tilburg,2019-04-01,104.94,37.22,13.66,Tilburg,NL,NL41,NL412,219800
NL_GM0855,Tilburg,2019-07-01,104.23,43.77,11.67,Tilburg,NL,NL41,NL412,219800
NL_GM0855,Tilburg,2019-10-01,106.89,52.1,10.77,Tilburg,NL,NL41,NL412,219800
NL_GM0855,Tilburg,2020-01-01,109.39,54.97,10.76,Tilburg,NL,NL41,NL412,219800
NL_GM0855,Tilburg,2020-04-01,107.95,58.86,11.02,Tilburg,NL,NL41,NL412,219800
NL_GM0855,Tilburg,2020-07-01,111.42,64.97,11.47,Tilburg,NL,NL41,NL412,219800
NL_GM0855,Tilburg,2020-10-01,119.91,72.19,10.85,Tilburg,NL,NL41,NL412,219800
NL_GM0855,Tilburg,2021-01-01,129.13,71.75,11.2,Tilburg,NL,NL41,NL412,219800
NL_GM0855,Tilburg,2021-04-01,141.07,65.81,11.86,Tilburg,NL,NL41,NL412,219800
NL_GM0855,Tilburg,2021-07-01,148.26,70.69,11.83,Tilburg,NL,NL41,NL412,219800
NL_GM0855,Tilburg,2021-10-01,161.35,82.51,12.91,Tilburg,NL,NL41,NL412,219800
NL_GM0855,Tilburg,2022-01-01,160.82,90.75,11.49,Tilburg,NL,NL41,NL412,219800
NL_GM0935,Maastricht,2019-01-01,72.42,18.86,17.07,Maastricht,NL,NL42,NL423,121558
NL_GM0935,Maastricht,2019-04-01,86.14,20.44,17.69,Maastricht,NL,NL42,NL423,121558
NL_GM0935,Maastricht,2019-07-01,82.68,19.96,16.83,Maastricht,NL,NL42,NL423,121558
NL_GM0935,Maastricht,2019-10-01,81.92,21.26,16.4,Maastricht,NL,NL42,NL423,121558
NL_GM0935,Maastricht,2020-01-01,83.34,21.36,14.87,Maastricht,NL,NL42,NL423,121558
NL_GM0935,Maastricht,2020-04-01,87.52,20.8,15.49,Maastricht,NL,NL42,NL423,121558
NL_GM0935,Maastricht,2020-07-01,82.48,21.89,16.16,Maastricht,NL,NL42,NL423,121558
NL_GM0935,Maastricht,2020-10-01,88.89,23.4,16.2,Maastricht,NL,NL42,NL423,121558
NL_GM0935,Maastricht,2021-01-01,96.73,24.52,16.17,Maastricht,NL,NL42,NL423,121558
NL_GM0935,Maastricht,2021-04-01,130.03,27.97,15.11,Maastricht,NL,NL42,NL423,121558
NL_GM0935,Maastricht,2021-07-01,127.78,31.01,15.2,Maastricht,NL,NL42,NL423,121558
NL_GM0935,Maastricht,2021-10-01,135.42,34.59,15.93,Maastricht,NL,NL42,NL423,121558
NL_GM0935,Maastricht,2022-01-01,140.51,40.89,15.78,Maastricht,NL,NL42,NL423,121558
NL_GM0983,Venlo,2019-01-01,77.96,19.37,14.35,Venlo,NL,NL42,NL421,101797
NL_GM0983,Venlo,2019-04-01,98.02,21.12,15.98,Venlo,NL,NL42,NL421,101797
NL_GM0983,Venlo,2019-07-01,90.78,21.24,14.81,Venlo,NL,NL42,NL421,101797
NL_GM0983,Venlo,2019-10-01,96.67,22.69,15.13,Venlo,NL,NL42,NL421,101797
NL_GM0983,Venlo,2020-01-01,93.54,22.31,15.24,Venlo,NL,NL42,NL421,101797
NL_GM0983,Venlo,2020-04-01,88.57,22.04,15.8,Venlo,NL,NL42,NL421,101797
NL_GM0983,Venlo,2020-07-01,79.4,22.82,15.84,Venlo,NL,NL42,NL421,101797
NL_GM0983,Venlo,2020-10-01,84.07,23.35,15.51,Venlo,NL,NL42,NL421,101797
NL_GM0983,Venlo,2021-01-01,91.58,25.16,15.43,Venlo,NL,NL42,NL421,101797
NL_GM0983,Venlo,2021-04-01,123.01,28.27,14.87,Venlo,NL,NL42,NL421,101797
NL_GM0983,Venlo,2021-07-01,122.63,35.44,15.96,Venlo,NL,NL42,NL421,101797
NL_GM0983,Venlo,2021-10-01,127,34.82,16.96,Venlo,NL,NL42,NL421,101797
NL_GM0983,Venlo,2022-01-01,125.43,40.21,17,Venlo,NL,NL42,NL421,101797
NL_GM1783,Westland,2019-01-01,86.71,76.17,13.13,Westland,NL,NL33,NL333,110357
NL_GM1783,Westland,2019-04-01,89.09,73.24,10.83,Westland,NL,NL33,NL333,110357
NL_GM1783,Westland,2019-07-01,90,79,8.65,Westland,NL,NL33,NL333,110357
NL_GM1783,Westland,2019-10-01,96.21,87.15,8.05,Westland,NL,NL33,NL333,110357
NL_GM1783,Westland,2020-01-01,101.75,96.61,7.01,Westland,NL,NL33,NL333,110357
NL_GM1783,Westland,2020-04-01,105.27,101.71,7.1,Westland,NL,NL33,NL333,110357
NL_GM1783,Westland,2020-07-01,104.69,95.85,7.4,Westland,NL,NL33,NL333,110357
NL_GM1783,Westland,2020-10-01,113.1,106.26,7.82,Westland,NL,NL33,NL333,110357
NL_GM1783,Westland,2021-01-01,120.13,113.94,7.78,Westland,NL,NL33,NL333,110357
NL_GM1783,Westland,2021-04-01,127.61,118.16,7.98,Westland,NL,NL33,NL333,110357
NL_GM1783,Westland,2021-07-01,131.17,106.31,7.5,Westland,NL,NL33,NL333,110357
NL_GM1783,Westland,2021-10-01,137.27,111.16,7.53,Westland,NL,NL33,NL333,110357
NL_GM1783,Westland,2022-01-01,155.86,126.03,7.06,Westland,NL,NL33,NL333,110357
NO_0301,Oslo kommune,2019-01-01,100.16,54.18,10.8,Oslo kommune,NO,NO08,NO081,693494
NO_0301,Oslo kommune,2019-04-01,102.68,54.83,10.36,Oslo kommune,NO,NO08,NO081,693494
NO_0301,Oslo kommune,2019-07-01,104.38,58.83,9.85,Oslo kommune,NO,NO08,NO081,693494
NO_0301,Oslo kommune,2019-10-01,114.05,57.43,8.5,Oslo kommune,NO,NO08,NO081,693494
NO_0301,Oslo kommune,2020-01-01,112.67,66.15,8.29,Oslo kommune,NO,NO08,NO081,693494
NO_0301,Oslo kommune,2020-04-01,123,72.67,8.07,Oslo kommune,NO,NO08,NO081,693494
NO_0301,Oslo kommune,2020-07-01,132.01,75.94,7.91,Oslo kommune,NO,NO08,NO081,693494
NO_0301,Oslo kommune,2020-10-01,147.42,84.68,7.59,Oslo kommune,NO,NO08,NO081,693494
NO_0301,Oslo kommune,2021-01-01,152.42,90.44,8.35,Oslo kommune,NO,NO08,NO081,693494
NO_0301,Oslo kommune,2021-04-01,166.23,100.02,7.76,Oslo kommune,NO,NO08,NO081,693494
NO_0301,Oslo kommune,2021-07-01,165.41,110.77,7.98,Oslo kommune,NO,NO08,NO081,693494
NO_0301,Oslo kommune,2021-10-01,177.29,117.74,8.05,Oslo kommune,NO,NO08,NO081,693494
NO_0301,Oslo kommune,2022-01-01,182.52,121.53,7.93,Oslo kommune,NO,NO08,NO081,693494
NO_1103,Stavanger,2019-01-01,102.95,76.95,13.05,Stavanger,NO,NO0A,NO0A1,143574
NO_1103,Stavanger,2019-04-01,106.89,80.01,12.58,Stavanger,NO,NO0A,NO0A1,143574
NO_1103,Stavanger,2019-07-01,105.45,80.92,11.92,Stavanger,NO,NO0A,NO0A1,143574
NO_1103,Stavanger,2019-10-01,117.32,89.02,11.66,Stavanger,NO,NO0A,NO0A1,143574
NO_1103,Stavanger,2020-01-01,118.56,89.78,10.98,Stavanger,NO,NO0A,NO0A1,143574
NO_1103,Stavanger,2020-04-01,121.11,92.19,9.36,Stavanger,NO,NO0A,NO0A1,143574
NO_1103,Stavanger,2020-07-01,128.95,94.41,8.84,Stavanger,NO,NO0A,NO0A1,143574
NO_1103,Stavanger,2020-10-01,149.04,105.27,8.21,Stavanger,NO,NO0A,NO0A1,143574
NO_1103,Stavanger,2021-01-01,147.45,105.03,9.48,Stavanger,NO,NO0A,NO0A1,143574
NO_1103,Stavanger,2021-04-01,152.58,107.48,10.19,Stavanger,NO,NO0A,NO0A1,143574
NO_1103,Stavanger,2021-07-01,147.04,105.97,10.42,Stavanger,NO,NO0A,NO0A1,143574
NO_1103,Stavanger,2021-10-01,156.71,114.83,9.72,Stavanger,NO,NO0A,NO0A1,143574
NO_1103,Stavanger,2022-01-01,169.94,131.33,9.41,Stavanger,NO,NO0A,NO0A1,143574
NO_3005,Drammen,2019-01-01,110.31,81.48,12.38,Drammen,NO,NO08,NO082,101386
NO_3005,Drammen,2019-04-01,108.91,77.41,10.84,Drammen,NO,NO08,NO082,101386
NO_3005,Drammen,2019-07-01,114.89,81.91,7.62,Drammen,NO,NO08,NO082,101386
NO_3005,Drammen,2019-10-01,124.42,87.52,8.38,Drammen,NO,NO08,NO082,101386
NO_3005,Drammen,2020-01-01,124.99,91.98,8.3,Drammen,NO,NO08,NO082,101386
NO_3005,Drammen,2020-04-01,128.75,95.48,6.88,Drammen,NO,NO08,NO082,101386
NO_3005,Drammen,2020-07-01,153.09,102.22,7.01,Drammen,NO,NO08,NO082,101386
NO_3005,Drammen,2020-10-01,157.04,107.37,6.73,Drammen,NO,NO08,NO082,101386
NO_3005,Drammen,2021-01-01,161.42,109.8,7.78,Drammen,NO,NO08,NO082,101386
NO_3005,Drammen,2021-04-01,166.42,111.69,8.68,Drammen,NO,NO08,NO082,101386
NO_3005,Drammen,2021-07-01,177.36,116.85,8.5,Drammen,NO,NO08,NO082,101386
NO_3005,Drammen,2021-10-01,184.19,133.01,7.83,Drammen,NO,NO08,NO082,101386
NO_3005,Drammen,2022-01-01,187.82,145.15,7.95,Drammen,NO,NO08,NO082,101386
NO_3024,Bærum,2019-01-01,112.63,75.54,11.58,Bærum,NO,NO08,NO082,127731
NO_3024,Bærum,2019-04-01,115.37,77.44,9.88,Bærum,NO,NO08,NO082,127731
NO_3024,Bærum,2019-07-01,116.87,79.39,8.45,Bærum,NO,NO08,NO082,127731
NO_3024,Bærum,2019-10-01,122.11,82.71,8.19,Bærum,NO,NO08,NO082,127731
NO_3024,Bærum,2020-01-01,122.01,87.5,7.58,Bærum,NO,NO08,NO082,127731
NO_3024,Bærum,2020-04-01,127.1,90.79,7.61,Bærum,NO,NO08,NO082,127731
NO_3024,Bærum,2020-07-01,133.8,98.13,7.37,Bærum,NO,NO08,NO082,127731
NO_3024,Bærum,2020-10-01,143.2,102.06,7.41,Bærum,NO,NO08,NO082,127731
NO_3024,Bærum,2021-01-01,149.56,108.71,8.23,Bærum,NO,NO08,NO082,127731
NO_3024,Bærum,2021-04-01,162.14,107.19,7.64,Bærum,NO,NO08,NO082,127731
NO_3024,Bærum,2021-07-01,163.21,112.27,7.48,Bærum,NO,NO08,NO082,127731
NO_3024,Bærum,2021-10-01,168.41,119.9,7.42,Bærum,NO,NO08,NO082,127731
NO_3024,Bærum,2022-01-01,179.57,123.68,7.89,Bærum,NO,NO08,NO082,127731
NO_4204,Kristiansand,2019-01-01,97.15,68.54,14.2,Kristiansand,NO,NO09,NO092,111633
NO_4204,Kristiansand,2019-04-01,88.56,65.98,15.75,Kristiansand,NO,NO09,NO092,111633
NO_4204,Kristiansand,2019-07-01,96.25,80.3,17.8,Kristiansand,NO,NO09,NO092,111633
NO_4204,Kristiansand,2019-10-01,100.1,81.19,14.96,Kristiansand,NO,NO09,NO092,111633
NO_4204,Kristiansand,2020-01-01,106.29,88.51,13.36,Kristiansand,NO,NO09,NO092,111633
NO_4204,Kristiansand,2020-04-01,111.07,88.81,13.43,Kristiansand,NO,NO09,NO092,111633
NO_4204,Kristiansand,2020-07-01,110.2,87.87,12.91,Kristiansand,NO,NO09,NO092,111633
NO_4204,Kristiansand,2020-10-01,121.6,91.9,12.37,Kristiansand,NO,NO09,NO092,111633
NO_4204,Kristiansand,2021-01-01,127.93,97.34,12.22,Kristiansand,NO,NO09,NO092,111633
NO_4204,Kristiansand,2021-04-01,137.07,103.51,12.36,Kristiansand,NO,NO09,NO092,111633
NO_4204,Kristiansand,2021-07-01,131.58,100.11,12.76,Kristiansand,NO,NO09,NO092,111633
NO_4204,Kristiansand,2021-10-01,141.79,110.75,12.26,Kristiansand,NO,NO09,NO092,111633
NO_4204,Kristiansand,2022-01-01,155.21,122.03,11.61,Kristiansand,NO,NO09,NO092,111633
NO_4601,Bergen,2019-01-01,92.75,73.04,18.95,Bergen,NO,NO0A,NO0A2,283929
NO_4601,Bergen,2019-04-01,96.05,75.3,21.35,Bergen,NO,NO0A,NO0A2,283929
NO_4601,Bergen,2019-07-01,97.57,73.99,20.15,Bergen,NO,NO0A,NO0A2,283929
NO_4601,Bergen,2019-10-01,108.15,83.96,16.9,Bergen,NO,NO0A,NO0A2,283929
NO_4601,Bergen,2020-01-01,106.13,86.97,16.17,Bergen,NO,NO0A,NO0A2,283929
NO_4601,Bergen,2020-04-01,113.33,89.79,16.33,Bergen,NO,NO0A,NO0A2,283929
NO_4601,Bergen,2020-07-01,112.48,88.51,14.98,Bergen,NO,NO0A,NO0A2,283929
NO_4601,Bergen,2020-10-01,128.65,94.09,13.67,Bergen,NO,NO0A,NO0A2,283929
NO_4601,Bergen,2021-01-01,129.94,98.72,12.51,Bergen,NO,NO0A,NO0A2,283929
NO_4601,Bergen,2021-04-01,147.63,107.04,14.06,Bergen,NO,NO0A,NO0A2,283929
NO_4601,Bergen,2021-07-01,146.08,111.8,12.64,Bergen,NO,NO0A,NO0A2,283929
NO_4601,Bergen,2021-10-01,154.84,121.87,11.47,Bergen,NO,NO0A,NO0A2,283929
NO_4601,Bergen,2022-01-01,165.2,132.44,11.47,Bergen,NO,NO0A,NO0A2,283929
NO_5001,Trondheim,2019-01-01,97.71,61.84,15.01,Trondheim,NO,NO06,NO060,205163
NO_5001,Trondheim,2019-04-01,109.49,72.69,14.09,Trondheim,NO,NO06,NO060,205163
NO_5001,Trondheim,2019-07-01,108.12,69.57,13.56,Trondheim,NO,NO06,NO060,205163
NO_5001,Trondheim,2019-10-01,115.54,76.74,11.18,Trondheim,NO,NO06,NO060,205163
NO_5001,Trondheim,2020-01-01,113.62,80.67,11.74,Trondheim,NO,NO06,NO060,205163
NO_5001,Trondheim,2020-04-01,122.72,85.13,8.56,Trondheim,NO,NO06,NO060,205163
NO_5001,Trondheim,2020-07-01,123.37,87.74,7.71,Trondheim,NO,NO06,NO060,205163
NO_5001,Trondheim,2020-10-01,139.45,101.51,6.91,Trondheim,NO,NO06,NO060,205163
NO_5001,Trondheim,2021-01-01,140.71,104.83,7.02,Trondheim,NO,NO06,NO060,205163
NO_5001,Trondheim,2021-04-01,155.44,107.79,6.64,Trondheim,NO,NO06,NO060,205163
NO_5001,Trondheim,2021-07-01,152.3,108.63,6.55,Trondheim,NO,NO06,NO060,205163
NO_5001,Trondheim,2021-10-01,166.48,121.35,7.04,Trondheim,NO,NO06,NO060,205163
NO_5001,Trondheim,2022-01-01,165.58,124.66,6.63,Trondheim,NO,NO06,NO060,205163
PL_1001121216101,Kraków,2019-01-01,75.94,22.19,21.92,Kraków,PL,PL21,PL213,779115
PL_1001121216101,Kraków,2019-04-01,76.17,24.71,21.1,Kraków,PL,PL21,PL213,779115
PL_1001121216101,Kraków,2019-07-01,94.24,28.95,13.99,Kraków,PL,PL21,PL213,779115
PL_1001121216101,Kraków,2019-10-01,106.94,31.87,12.63,Kraków,PL,PL21,PL213,779115
PL_1001121216101,Kraków,2020-01-01,115.32,34.96,12.05,Kraków,PL,PL21,PL213,779115
PL_1001121216101,Kraków,2020-04-01,127.69,40.08,11.44,Kraków,PL,PL21,PL213,779115
PL_1001121216101,Kraków,2020-07-01,126.01,40.62,11.89,Kraków,PL,PL21,PL213,779115
PL_1001121216101,Kraków,2020-10-01,132.25,44.05,11.8,Kraków,PL,PL21,PL213,779115
PL_1001121216101,Kraków,2021-01-01,147.54,47.65,10.83,Kraków,PL,PL21,PL213,779115
PL_1001121216101,Kraków,2021-04-01,161.91,53.47,9.95,Kraków,PL,PL21,PL213,779115
PL_1001121216101,Kraków,2021-07-01,173.74,59.41,9.6,Kraków,PL,PL21,PL213,779115
PL_1001121216101,Kraków,2021-10-01,185.03,59.36,9.55,Kraków,PL,PL21,PL213,779115
PL_1001121216101,Kraków,2022-01-01,196.05,60.45,10.05,Kraków,PL,PL21,PL213,779115
PL_1001121246301,Tarnów,2019-01-01,62.14,19.9,38.5,Tarnów,PL,PL21,PL217,108470
PL_1001121246301,Tarnów,2019-04-01,54.56,23.1,25.63,Tarnów,PL,PL21,PL217,108470
PL_1001121246301,Tarnów,2019-07-01,73.08,20.95,20.94,Tarnów,PL,PL21,PL217,108470
PL_1001121246301,Tarnów,2019-10-01,77.12,28.42,21.06,Tarnów,PL,PL21,PL217,108470
PL_1001121246301,Tarnów,2020-01-01,72.47,28.62,20.61,Tarnów,PL,PL21,PL217,108470
PL_1001121246301,Tarnów,2020-04-01,74.31,26.17,19.95,Tarnów,PL,PL21,PL217,108470
PL_1001121246301,Tarnów,2020-07-01,90.51,31.57,21.03,Tarnów,PL,PL21,PL217,108470
PL_1001121246301,Tarnów,2020-10-01,86.55,28.49,17.85,Tarnów,PL,PL21,PL217,108470
PL_1001121246301,Tarnów,2021-01-01,96.09,32.95,14.66,Tarnów,PL,PL21,PL217,108470
PL_1001121246301,Tarnów,2021-04-01,112.85,34.5,15.47,Tarnów,PL,PL21,PL217,108470
PL_1001121246301,Tarnów,2021-07-01,107.04,36.04,19.44,Tarnów,PL,PL21,PL217,108470
PL_1001121246301,Tarnów,2021-10-01,126.24,39.8,20.54,Tarnów,PL,PL21,PL217,108470
PL_1001121246301,Tarnów,2022-01-01,125.76,39.33,18.57,Tarnów,PL,PL21,PL217,108470
PL_1001241446101,Bielsko-Biała,2019-01-01,63.22,27.21,30.09,Bielsko-Biała,PL,PL22,PL225,170663
PL_1001241446101,Bielsko-Biała,2019-04-01,64.48,22.21,24.35,Bielsko-Biała,PL,PL22,PL225,170663
PL_1001241446101,Bielsko-Biała,2019-07-01,71.02,31.2,18.08,Bielsko-Biała,PL,PL22,PL225,170663
PL_1001241446101,Bielsko-Biała,2019-10-01,75.06,32.37,15.48,Bielsko-Biała,PL,PL22,PL225,170663
PL_1001241446101,Bielsko-Biała,2020-01-01,87.7,35.57,14.03,Bielsko-Biała,PL,PL22,PL225,170663
PL_1001241446101,Bielsko-Biała,2020-04-01,92.38,38.3,12.42,Bielsko-Biała,PL,PL22,PL225,170663
PL_1001241446101,Bielsko-Biała,2020-07-01,101.52,43.92,13.06,Bielsko-Biała,PL,PL22,PL225,170663
PL_1001241446101,Bielsko-Biała,2020-10-01,109.74,45.83,12.54,Bielsko-Biała,PL,PL22,PL225,170663
PL_1001241446101,Bielsko-Biała,2021-01-01,120.01,45.34,11.61,Bielsko-Biała,PL,PL22,PL225,170663
PL_1001241446101,Bielsko-Biała,2021-04-01,147.24,52.65,12.61,Bielsko-Biała,PL,PL22,PL225,170663
PL_1001241446101,Bielsko-Biała,2021-07-01,147.72,58.43,10.64,Bielsko-Biała,PL,PL22,PL225,170663
PL_1001241446101,Bielsko-Biała,2021-10-01,149.75,56.33,11.6,Bielsko-Biała,PL,PL22,PL225,170663
PL_1001241446101,Bielsko-Biała,2022-01-01,160.58,60.27,10.68,Bielsko-Biała,PL,PL22,PL225,170663
PL_1001241456201,Bytom,2019-01-01,80.48,19.48,13.88,Bytom,PL,PL22,PL228,165263
PL_1001241456201,Bytom,2019-04-01,90.99,20.37,18.75,Bytom,PL,PL22,PL228,165263
PL_1001241456201,Bytom,2019-07-01,111.18,23.62,13.1,Bytom,PL,PL22,PL228,165263
PL_1001241456201,Bytom,2019-10-01,97.98,26.04,11.69,Bytom,PL,PL22,PL228,165263
PL_1001241456201,Bytom,2020-01-01,103.73,33.7,11.4,Bytom,PL,PL22,PL228,165263
PL_1001241456201,Bytom,2020-04-01,104.38,31.94,11.99,Bytom,PL,PL22,PL228,165263
PL_1001241456201,Bytom,2020-07-01,116.01,27.91,11.05,Bytom,PL,PL22,PL228,165263
PL_1001241456201,Bytom,2020-10-01,123.15,38.61,11.14,Bytom,PL,PL22,PL228,165263
PL_1001241456201,Bytom,2021-01-01,130.21,36.52,9.4,Bytom,PL,PL22,PL228,165263
PL_1001241456201,Bytom,2021-04-01,151.54,42.34,9.74,Bytom,PL,PL22,PL228,165263
PL_1001241456201,Bytom,2021-07-01,145.41,36.01,10.39,Bytom,PL,PL22,PL228,165263
PL_1001241456201,Bytom,2021-10-01,172.63,44.38,10.25,Bytom,PL,PL22,PL228,165263
PL_1001241456201,Bytom,2022-01-01,171.71,41.07,13.01,Bytom,PL,PL22,PL228,165263
PL_1001241466401,Częstochowa,2019-01-01,60.46,15.94,29.24,Częstochowa,PL,PL22,PL224,220433
PL_1001241466401,Częstochowa,2019-04-01,55.03,13.81,33.21,Częstochowa,PL,PL22,PL224,220433
PL_1001241466401,Częstochowa,2019-07-01,65.97,16.53,22.63,Częstochowa,PL,PL22,PL224,220433
PL_1001241466401,Częstochowa,2019-10-01,77.99,21.53,15.37,Częstochowa,PL,PL22,PL224,220433
PL_1001241466401,Częstochowa,2020-01-01,79.18,21.56,16.3,Częstochowa,PL,PL22,PL224,220433
PL_1001241466401,Częstochowa,2020-04-01,93.5,34.38,17.66,Częstochowa,PL,PL22,PL224,220433
PL_1001241466401,Częstochowa,2020-07-01,102.26,47.81,14.57,Częstochowa,PL,PL22,PL224,220433
PL_1001241466401,Częstochowa,2020-10-01,96.71,34.23,14.52,Częstochowa,PL,PL22,PL224,220433
PL_1001241466401,Częstochowa,2021-01-01,118.32,37.8,14.16,Częstochowa,PL,PL22,PL224,220433
PL_1001241466401,Częstochowa,2021-04-01,119.5,37.64,12.51,Częstochowa,PL,PL22,PL224,220433
PL_1001241466401,Częstochowa,2021-07-01,138.92,40.66,12.57,Częstochowa,PL,PL22,PL224,220433
PL_1001241466401,Częstochowa,2021-10-01,142.76,41.97,15.43,Częstochowa,PL,PL22,PL224,220433
PL_1001241466401,Częstochowa,2022-01-01,164.74,48.55,13.64,Częstochowa,PL,PL22,PL224,220433
PL_1001241476601,Gliwice,2019-01-01,62.28,24.66,21.83,Gliwice,PL,PL22,PL229,178603
PL_1001241476601,Gliwice,2019-04-01,67.19,32.64,16.38,Gliwice,PL,PL22,PL229,178603
PL_1001241476601,Gliwice,2019-07-01,73.23,30.39,12.01,Gliwice,PL,PL22,PL229,178603
PL_1001241476601,Gliwice,2019-10-01,71.16,30.12,10.34,Gliwice,PL,PL22,PL229,178603
PL_1001241476601,Gliwice,2020-01-01,71.24,31.9,10.66,Gliwice,PL,PL22,PL229,178603
PL_1001241476601,Gliwice,2020-04-01,79.47,33.96,10.58,Gliwice,PL,PL22,PL229,178603
PL_1001241476601,Gliwice,2020-07-01,89.96,43.31,9.51,Gliwice,PL,PL22,PL229,178603
PL_1001241476601,Gliwice,2020-10-01,95.26,42.7,9.91,Gliwice,PL,PL22,PL229,178603
PL_1001241476601,Gliwice,2021-01-01,107.75,46.26,9.53,Gliwice,PL,PL22,PL229,178603
PL_1001241476601,Gliwice,2021-04-01,118.13,47.82,9.61,Gliwice,PL,PL22,PL229,178603
PL_1001241476601,Gliwice,2021-07-01,126.92,50.99,8.88,Gliwice,PL,PL22,PL229,178603
PL_1001241476601,Gliwice,2021-10-01,128.44,52.65,9.67,Gliwice,PL,PL22,PL229,178603
PL_1001241476601,Gliwice,2022-01-01,140.1,56.71,8.95,Gliwice,PL,PL22,PL229,178603
PL_1001241477801,Zabrze,2019-01-01,83.29,20.82,19.02,Zabrze,PL,PL22,PL229,172360
PL_1001241477801,Zabrze,2019-04-01,89.68,21.39,25.71,Zabrze,PL,PL22,PL229,172360
PL_1001241477801,Zabrze,2019-07-01,93.43,24.95,12.15,Zabrze,PL,PL22,PL229,172360
PL_1001241477801,Zabrze,2019-10-01,96.43,23.63,12.58,Zabrze,PL,PL22,PL229,172360
PL_1001241477801,Zabrze,2020-01-01,94.03,27.94,13.36,Zabrze,PL,PL22,PL229,172360
PL_1001241477801,Zabrze,2020-04-01,101.93,28.54,13.13,Zabrze,PL,PL22,PL229,172360
PL_1001241477801,Zabrze,2020-07-01,113.58,30.85,14.05,Zabrze,PL,PL22,PL229,172360
PL_1001241477801,Zabrze,2020-10-01,125.09,35.36,11.95,Zabrze,PL,PL22,PL229,172360
PL_1001241477801,Zabrze,2021-01-01,131.05,33.93,10.75,Zabrze,PL,PL22,PL229,172360
PL_1001241477801,Zabrze,2021-04-01,144.58,37.56,11.57,Zabrze,PL,PL22,PL229,172360
PL_1001241477801,Zabrze,2021-07-01,170.22,43.74,8.74,Zabrze,PL,PL22,PL229,172360
PL_1001241477801,Zabrze,2021-10-01,166.54,44.82,11.25,Zabrze,PL,PL22,PL229,172360
PL_1001241477801,Zabrze,2022-01-01,174.98,45.06,10.49,Zabrze,PL,PL22,PL229,172360
PL_1001241486301,Chorzów,2019-01-01,58.26,16.61,20.92,Chorzów,PL,PL22,PL22A,107807
PL_1001241486301,Chorzów,2019-04-01,73.95,19.89,24.08,Chorzów,PL,PL22,PL22A,107807
PL_1001241486301,Chorzów,2019-07-01,88.65,31.92,11.6,Chorzów,PL,PL22,PL22A,107807
PL_1001241486301,Chorzów,2019-10-01,85.78,31.21,9.48,Chorzów,PL,PL22,PL22A,107807
PL_1001241486301,Chorzów,2020-01-01,106.51,33.26,10.16,Chorzów,PL,PL22,PL22A,107807
PL_1001241486301,Chorzów,2020-04-01,110.8,41.07,10.71,Chorzów,PL,PL22,PL22A,107807
PL_1001241486301,Chorzów,2020-07-01,115.19,46.06,8.99,Chorzów,PL,PL22,PL22A,107807
PL_1001241486301,Chorzów,2020-10-01,112.8,50.47,9.27,Chorzów,PL,PL22,PL22A,107807
PL_1001241486301,Chorzów,2021-01-01,127.43,53.03,9.17,Chorzów,PL,PL22,PL22A,107807
PL_1001241486301,Chorzów,2021-04-01,150.44,61.72,7.8,Chorzów,PL,PL22,PL22A,107807
PL_1001241486301,Chorzów,2021-07-01,152.34,55.54,10.17,Chorzów,PL,PL22,PL22A,107807
PL_1001241486301,Chorzów,2021-10-01,171.55,71.86,7.88,Chorzów,PL,PL22,PL22A,107807
PL_1001241486301,Chorzów,2022-01-01,179.48,60.41,9.27,Chorzów,PL,PL22,PL22A,107807
PL_1001241486901,Katowice,2019-01-01,76.82,21.92,21.14,Katowice,PL,PL22,PL22A,292774
PL_1001241486901,Katowice,2019-04-01,82.57,22.47,26.92,Katowice,PL,PL22,PL22A,292774
PL_1001241486901,Katowice,2019-07-01,101.61,31.59,12.94,Katowice,PL,PL22,PL22A,292774
PL_1001241486901,Katowice,2019-10-01,99.21,31.82,11.13,Katowice,PL,PL22,PL22A,292774
PL_1001241486901,Katowice,2020-01-01,111.53,34.09,12.33,Katowice,PL,PL22,PL22A,292774
PL_1001241486901,Katowice,2020-04-01,115.99,35.53,13.73,Katowice,PL,PL22,PL22A,292774
PL_1001241486901,Katowice,2020-07-01,124.84,38.72,11.41,Katowice,PL,PL22,PL22A,292774
PL_1001241486901,Katowice,2020-10-01,134.38,40.8,12.04,Katowice,PL,PL22,PL22A,292774
PL_1001241486901,Katowice,2021-01-01,149.43,49.84,9.57,Katowice,PL,PL22,PL22A,292774
PL_1001241486901,Katowice,2021-04-01,154.34,49.55,10.04,Katowice,PL,PL22,PL22A,292774
PL_1001241486901,Katowice,2021-07-01,164.5,61,9.97,Katowice,PL,PL22,PL22A,292774
PL_1001241486901,Katowice,2021-10-01,177.55,57.5,10.9,Katowice,PL,PL22,PL22A,292774
PL_1001241486901,Katowice,2022-01-01,194.19,59.52,10.05,Katowice,PL,PL22,PL22A,292774
PL_1001241487201,Ruda Śląska,2019-01-01,76.36,18.45,17.17,Ruda Śląska,PL,PL22,PL22A,137360
