id,quarter,avg_d,avg_u,avg_l,name
ES43,2021-04-01,153.43,130.05,23.07,Extremadura
ES43,2021-07-01,152.23,133.08,27.39,Extremadura
ES43,2021-10-01,170.54,148.07,23.88,Extremadura
ES43,2022-01-01,172.64,153.77,19.86,Extremadura
ES43,2022-04-01,181.28,160.63,23.64,Extremadura
ES51,2019-01-01,103.58,95.66,20.27,Cataluña
ES51,2019-04-01,98.44,92.24,24.68,Cataluña
ES51,2019-07-01,97.2,94.62,23.08,Cataluña
ES51,2019-10-01,111.69,106.83,17.36,Cataluña
ES51,2020-01-01,118.25,111.4,15.99,Cataluña
ES51,2020-04-01,127.1,118.48,16.69,Cataluña
ES51,2020-07-01,128.97,119.52,18.51,Cataluña
ES51,2020-10-01,146.57,135.15,13.64,Cataluña
ES51,2021-01-01,154.73,142.97,13.41,Cataluña
ES51,2021-04-01,169.69,145.47,13.7,Cataluña
ES51,2021-07-01,167.58,149.64,14.14,Cataluña
ES51,2021-10-01,192.71,175.87,11.55,Cataluña
ES51,2022-01-01,195.31,178.89,11.36,Cataluña
ES51,2022-04-01,189.85,176.65,12.08,Cataluña
ES52,2019-01-01,64.78,51.91,31.25,Comunitat Valenciana
ES52,2019-04-01,62.1,52.14,32.14,Comunitat Valenciana
ES52,2019-07-01,64.51,56.57,31.76,Comunitat Valenciana
ES52,2019-10-01,75.27,68.91,24.37,Comunitat Valenciana
ES52,2020-01-01,80.07,71.5,23.79,Comunitat Valenciana
ES52,2020-04-01,89.87,78.54,23.75,Comunitat Valenciana
ES52,2020-07-01,87.41,78.1,25.33,Comunitat Valenciana
ES52,2020-10-01,105.29,93.16,19.56,Comunitat Valenciana
ES52,2021-01-01,123.44,108.01,18.9,Comunitat Valenciana
ES52,2021-04-01,136.47,113.78,20.62,Comunitat Valenciana
ES52,2021-07-01,129.36,109.06,21.97,Comunitat Valenciana
ES52,2021-10-01,150.12,127.01,17.72,Comunitat Valenciana
ES52,2022-01-01,159.76,135.28,17.77,Comunitat Valenciana
ES52,2022-04-01,159.91,134.93,17.48,Comunitat Valenciana
ES53,2019-01-01,83.95,69.6,31.61,Illes Balears
ES53,2019-04-01,62.17,49.54,35.94,Illes Balears
ES53,2019-07-01,57.67,49.49,33.09,Illes Balears
ES53,2019-10-01,78.24,74.13,29.4,Illes Balears
ES53,2020-01-01,89.78,82.4,27.8,Illes Balears
ES53,2020-04-01,93.58,88.48,27.56,Illes Balears
ES53,2020-07-01,89.03,81.53,29.68,Illes Balears
ES53,2020-10-01,117.88,103.29,23.49,Illes Balears
ES53,2021-01-01,126,113.54,24.42,Illes Balears
ES53,2021-04-01,123.17,95.99,26.41,Illes Balears
ES53,2021-07-01,105.43,85.04,27.83,Illes Balears
ES53,2021-10-01,150.98,127.2,23.92,Illes Balears
ES53,2022-01-01,158.05,134.5,25.16,Illes Balears
ES53,2022-04-01,117.54,96.65,26.3,Illes Balears
ES61,2019-01-01,78.54,70.51,33.22,Andalucía
ES61,2019-04-01,81.44,71.5,32.98,Andalucía
ES61,2019-07-01,77.49,70.44,34.47,Andalucía
ES61,2019-10-01,83.06,78.17,29.73,Andalucía
ES61,2020-01-01,82.97,78.01,27.45,Andalucía
ES61,2020-04-01,90.6,84.71,28.88,Andalucía
ES61,2020-07-01,94.27,90.7,29.26,Andalucía
ES61,2020-10-01,109.53,104.69,25.86,Andalucía
ES61,2021-01-01,123.96,117.78,24.3,Andalucía
ES61,2021-04-01,141.95,121.37,24.15,Andalucía
ES61,2021-07-01,136.22,117.36,24.67,Andalucía
ES61,2021-10-01,156.87,138.65,23.41,Andalucía
ES61,2022-01-01,163.57,143.67,22.54,Andalucía
ES61,2022-04-01,161.45,141.35,23.37,Andalucía
ES62,2019-01-01,59.06,50.58,31.86,Región de Murcia
ES62,2019-04-01,66.37,57.29,34.88,Región de Murcia
ES62,2019-07-01,72.27,61.9,31.93,Región de Murcia
ES62,2019-10-01,79.86,70.55,29.38,Región de Murcia
ES62,2020-01-01,83.7,73.22,25.53,Región de Murcia
ES62,2020-04-01,89.27,79.74,27.49,Región de Murcia
ES62,2020-07-01,91.88,82.39,24.84,Región de Murcia
ES62,2020-10-01,104.38,96.45,22.58,Región de Murcia
ES62,2021-01-01,121.8,111.36,20.3,Región de Murcia
ES62,2021-04-01,136.49,113.68,20.47,Región de Murcia
ES62,2021-07-01,136.74,118.38,22.42,Región de Murcia
ES62,2021-10-01,148.21,128.4,19.42,Región de Murcia
ES62,2022-01-01,157.47,136.98,19.68,Región de Murcia
ES62,2022-04-01,154.54,134.77,19.54,Región de Murcia
ES63,2019-01-01,102.94,108.72,25.46,Ciudad de Ceuta
ES63,2019-04-01,118.61,115.57,20.55,Ciudad de Ceuta
ES63,2019-07-01,122.28,110.47,29.95,Ciudad de Ceuta
ES63,2019-10-01,102.32,106.14,30.31,Ciudad de Ceuta
ES63,2020-01-01,132.18,119.54,26.25,Ciudad de Ceuta
ES63,2020-04-01,140.63,128.03,24.27,Ciudad de Ceuta
ES63,2020-07-01,147.18,139.92,26.76,Ciudad de Ceuta
ES63,2020-10-01,170.56,158.35,29.42,Ciudad de Ceuta
ES63,2021-01-01,164.12,157.25,21.94,Ciudad de Ceuta
ES63,2021-04-01,204.43,172,19.81,Ciudad de Ceuta
ES63,2021-07-01,237.83,202.07,20.22,Ciudad de Ceuta
ES63,2021-10-01,222.8,186.04,20.78,Ciudad de Ceuta
ES63,2022-01-01,239.21,229.16,22.74,Ciudad de Ceuta
ES63,2022-04-01,246.49,202.46,20.7,Ciudad de Ceuta
ES64,2019-01-01,114.16,122.35,29.25,Ciudad de Melilla
ES64,2019-04-01,125.71,86.16,33.77,Ciudad de Melilla
ES64,2019-07-01,117.52,119.82,35.11,Ciudad de Melilla
ES64,2019-10-01,108.38,109.8,37.92,Ciudad de Melilla
ES64,2020-01-01,115.02,113.54,28.86,Ciudad de Melilla
ES64,2020-04-01,117.8,125.43,33.17,Ciudad de Melilla
ES64,2020-07-01,110.14,121.89,28.22,Ciudad de Melilla
ES64,2020-10-01,134.22,146.66,28.93,Ciudad de Melilla
ES64,2021-01-01,116.87,135.13,27.54,Ciudad de Melilla
ES64,2021-04-01,160.81,145.96,27.99,Ciudad de Melilla
ES64,2021-07-01,138.29,125.55,26.73,Ciudad de Melilla
ES64,2021-10-01,207.63,169.72,19.11,Ciudad de Melilla
ES64,2022-01-01,166.53,173.8,21.34,Ciudad de Melilla
ES64,2022-04-01,175.36,168.18,21.19,Ciudad de Melilla
ES70,2019-01-01,42.52,38.81,35.78,Canarias
ES70,2019-04-01,54.71,49.54,33.61,Canarias
ES70,2019-07-01,50.95,50.47,31.78,Canarias
ES70,2019-10-01,45.98,46.74,29.41,Canarias
ES70,2020-01-01,45.27,45.88,30.39,Canarias
ES70,2020-04-01,69.2,70.47,32.36,Canarias
ES70,2020-07-01,70.35,74.6,31.59,Canarias
ES70,2020-10-01,74.8,76.8,28.08,Canarias
ES70,2021-01-01,85.04,83.38,30.17,Canarias
ES70,2021-04-01,132.25,97.76,29.36,Canarias
ES70,2021-07-01,125.7,91.04,27.13,Canarias
ES70,2021-10-01,121.26,87.36,26.15,Canarias
ES70,2022-01-01,124.45,89.38,26.1,Canarias
ES70,2022-04-01,133.71,99.18,27.78,Canarias
FI19,2019-01-01,43.79,19.9,24.76,Länsi-Suomi
FI19,2019-04-01,45.37,18.54,25.23,Länsi-Suomi
FI19,2019-07-01,49.92,20.91,24.67,Länsi-Suomi
FI19,2019-10-01,55.63,24.6,21.58,Länsi-Suomi
FI19,2020-01-01,55.56,24.27,20.31,Länsi-Suomi
FI19,2020-04-01,61.24,25.68,20.07,Länsi-Suomi
FI19,2020-07-01,65.3,28.22,19.57,Länsi-Suomi
FI19,2020-10-01,69.37,31.05,19.05,Länsi-Suomi
FI19,2021-01-01,79.61,32.83,19.3,Länsi-Suomi
FI19,2021-04-01,91.41,36.75,17.48,Länsi-Suomi
FI19,2021-07-01,97.5,40.51,18.38,Länsi-Suomi
FI19,2021-10-01,113.03,49.38,16.48,Länsi-Suomi
FI19,2022-01-01,120.27,52.01,17.27,Länsi-Suomi
FI19,2022-04-01,121.19,55.21,17.76,Länsi-Suomi
FI1B,2019-01-01,55.28,21.43,19.84,Helsinki-Uusimaa
FI1B,2019-04-01,57.04,21.89,20.57,Helsinki-Uusimaa
FI1B,2019-07-01,64.16,24.09,16.83,Helsinki-Uusimaa
FI1B,2019-10-01,69.58,26.45,14.65,Helsinki-Uusimaa
FI1B,2020-01-01,68.01,27.32,14.49,Helsinki-Uusimaa
FI1B,2020-04-01,74.64,28.05,14.44,Helsinki-Uusimaa
FI1B,2020-07-01,77.18,28.94,15.02,Helsinki-Uusimaa
FI1B,2020-10-01,88.67,33.53,13.83,Helsinki-Uusimaa
FI1B,2021-01-01,98.11,35.41,12.93,Helsinki-Uusimaa
FI1B,2021-04-01,111.72,37.74,13.06,Helsinki-Uusimaa
FI1B,2021-07-01,118.99,43.37,13.12,Helsinki-Uusimaa
FI1B,2021-10-01,127.3,50.55,12.29,Helsinki-Uusimaa
FI1B,2022-01-01,137.81,55.04,12.6,Helsinki-Uusimaa
FI1B,2022-04-01,145.07,65.62,13.07,Helsinki-Uusimaa
FI1C,2019-01-01,50.57,22.15,25.08,Etelä-Suomi
FI1C,2019-04-01,47.53,21.1,26.76,Etelä-Suomi
FI1C,2019-07-01,52.85,23.84,23.64,Etelä-Suomi
FI1C,2019-10-01,63.21,30.96,19.94,Etelä-Suomi
FI1C,2020-01-01,62.64,30.39,19.29,Etelä-Suomi
FI1C,2020-04-01,67.77,31.22,19.65,Etelä-Suomi
FI1C,2020-07-01,65.3,30.31,20.7,Etelä-Suomi
FI1C,2020-10-01,75.8,34.56,19.17,Etelä-Suomi
FI1C,2021-01-01,82.49,37.32,18.36,Etelä-Suomi
FI1C,2021-04-01,90.33,37.24,19.13,Etelä-Suomi
FI1C,2021-07-01,97.86,41.74,18.17,Etelä-Suomi
FI1C,2021-10-01,114,52.72,17.04,Etelä-Suomi
FI1C,2022-01-01,115.72,53.37,17.64,Etelä-Suomi
FI1C,2022-04-01,121.12,54.31,19.15,Etelä-Suomi
FI1D,2019-01-01,50.94,25.76,30.24,Pohjois- ja Itä-Suomi
FI1D,2019-04-01,49.64,23.28,31.55,Pohjois- ja Itä-Suomi
FI1D,2019-07-01,57.64,29.48,28.11,Pohjois- ja Itä-Suomi
FI1D,2019-10-01,66.63,38.32,24.05,Pohjois- ja Itä-Suomi
FI1D,2020-01-01,70.35,37.26,23.5,Pohjois- ja Itä-Suomi
FI1D,2020-04-01,77.05,40.57,22.84,Pohjois- ja Itä-Suomi
FI1D,2020-07-01,76.17,40.54,23.27,Pohjois- ja Itä-Suomi
FI1D,2020-10-01,86.34,51.71,20.48,Pohjois- ja Itä-Suomi
FI1D,2021-01-01,91.55,50.76,19.45,Pohjois- ja Itä-Suomi
FI1D,2021-04-01,97.78,48.71,19.88,Pohjois- ja Itä-Suomi
FI1D,2021-07-01,99.83,50.67,19.39,Pohjois- ja Itä-Suomi
FI1D,2021-10-01,113.04,57.52,19.47,Pohjois- ja Itä-Suomi
FI1D,2022-01-01,120.8,59.55,19.35,Pohjois- ja Itä-Suomi
FI1D,2022-04-01,116.53,58.97,21.37,Pohjois- ja Itä-Suomi
FI20,2019-01-01,43.54,39.61,18.93,Åland
FI20,2019-04-01,35.51,33.11,25.18,Åland
FI20,2019-07-01,45.24,40.68,25.79,Åland
FI20,2019-10-01,54.65,53.86,13.19,Åland
FI20,2020-01-01,64.42,55.95,8.95,Åland
FI20,2020-04-01,69.28,61.15,9.92,Åland
FI20,2020-07-01,74.2,57.58,9.52,Åland
FI20,2020-10-01,76.47,65.24,7.19,Åland
FI20,2021-01-01,78.39,63.75,8.59,Åland
FI20,2021-04-01,95.09,67.81,8.98,Åland
FI20,2021-07-01,87.73,59.89,24.25,Åland
FI20,2021-10-01,112.21,79.34,7.11,Åland
FI20,2022-01-01,99.27,76.03,6.27,Åland
FI20,2022-04-01,90.62,72.08,8.67,Åland
FR10,2019-01-01,100.6,70.3,19.17,Ile-de-France
FR10,2019-04-01,100.1,73.49,18.58,Ile-de-France
FR10,2019-07-01,111.78,85.72,16.58,Ile-de-France
FR10,2019-10-01,122.1,98.66,12.84,Ile-de-France
FR10,2020-01-01,129.22,105.01,12.27,Ile-de-France
FR10,2020-04-01,136.95,110.52,12.12,Ile-de-France
FR10,2020-07-01,158.89,127.35,10.12,Ile-de-France
FR10,2020-10-01,174.78,139.17,9.67,Ile-de-France
FR10,2021-01-01,191.75,150.29,8.8,Ile-de-France
FR10,2021-04-01,209.18,157.78,9.04,Ile-de-France
FR10,2021-07-01,211.11,157.44,9.4,Ile-de-France
FR10,2021-10-01,222.87,164.72,8.76,Ile-de-France
FR10,2022-01-01,230.32,176.12,8.47,Ile-de-France
FR10,2022-04-01,240.96,184.82,8.09,Ile-de-France
FRB0,2019-01-01,55.34,34.52,43.53,Centre — Val de Loire
FRB0,2019-04-01,57.32,39.48,42.45,Centre — Val de Loire
FRB0,2019-07-01,70.09,52.48,36.16,Centre — Val de Loire
FRB0,2019-10-01,77.36,64.68,30.6,Centre — Val de Loire
FRB0,2020-01-01,82.24,69.04,28.63,Centre — Val de Loire
FRB0,2020-04-01,86.38,73.69,28.86,Centre — Val de Loire
FRB0,2020-07-01,104.03,84.01,25.33,Centre — Val de Loire
FRB0,2020-10-01,120.04,93.07,23.18,Centre — Val de Loire
FRB0,2021-01-01,139.56,109.66,21.03,Centre — Val de Loire
FRB0,2021-04-01,148.92,111.65,24.17,Centre — Val de Loire
FRB0,2021-07-01,147.52,110.01,23.7,Centre — Val de Loire
FRB0,2021-10-01,173.95,126.27,23.05,Centre — Val de Loire
FRB0,2022-01-01,187.02,141.82,18.64,Centre — Val de Loire
FRB0,2022-04-01,202.16,152.75,18.61,Centre — Val de Loire
FRC1,2019-01-01,36.98,20.45,54.94,Bourgogne
FRC1,2019-04-01,39.8,24.51,63.66,Bourgogne
FRC1,2019-07-01,42.52,30.73,61.37,Bourgogne
FRC1,2019-10-01,51.73,40.54,44.34,Bourgogne
FRC1,2020-01-01,57.97,44.29,47.48,Bourgogne
FRC1,2020-04-01,57.03,43.99,45.63,Bourgogne
FRC1,2020-07-01,68.78,50.75,46.11,Bourgogne
FRC1,2020-10-01,85.15,63.7,39.36,Bourgogne
FRC1,2021-01-01,96.82,73.79,35.23,Bourgogne
FRC1,2021-04-01,105.78,75.6,38.47,Bourgogne
FRC1,2021-07-01,102.45,71.55,38.96,Bourgogne
FRC1,2021-10-01,120.87,87.13,40.1,Bourgogne
FRC1,2022-01-01,139.72,105.97,42.55,Bourgogne
FRC1,2022-04-01,162.54,130,32.01,Bourgogne
FRC2,2019-01-01,56.19,29.26,54.16,Franche-Comté
FRC2,2019-04-01,52.51,35.1,57.57,Franche-Comté
FRC2,2019-07-01,54.89,37.62,70.45,Franche-Comté
FRC2,2019-10-01,66.19,50.68,54.32,Franche-Comté
FRC2,2020-01-01,76.83,61.07,51.09,Franche-Comté
FRC2,2020-04-01,72.4,57.04,40.41,Franche-Comté
FRC2,2020-07-01,89.89,69.6,36.39,Franche-Comté
FRC2,2020-10-01,111.41,86.85,32.52,Franche-Comté
FRC2,2021-01-01,138.21,106.82,26.98,Franche-Comté
FRC2,2021-04-01,146.29,107.04,26.84,Franche-Comté
FRC2,2021-07-01,140.83,101.44,27,Franche-Comté
FRC2,2021-10-01,177.6,125.94,25.37,Franche-Comté
FRC2,2022-01-01,178.58,136.38,24.47,Franche-Comté
FRC2,2022-04-01,191.64,148.5,25.64,Franche-Comté
FRD1,2019-01-01,38.22,26.54,55.87,Basse-Normandie
FRD1,2019-04-01,38.09,27.73,60.15,Basse-Normandie
FRD1,2019-07-01,39.36,29.92,63.07,Basse-Normandie
FRD1,2019-10-01,44.84,34.76,44.62,Basse-Normandie
FRD1,2020-01-01,46.51,36.95,47.57,Basse-Normandie
FRD1,2020-04-01,49.22,41.33,46.17,Basse-Normandie
FRD1,2020-07-01,64.43,51.09,40.77,Basse-Normandie
FRD1,2020-10-01,89.38,74.06,33.93,Basse-Normandie
FRD1,2021-01-01,115.11,92.38,29.05,Basse-Normandie
FRD1,2021-04-01,121.31,95.18,32.41,Basse-Normandie
FRD1,2021-07-01,115.33,88.96,38.44,Basse-Normandie
FRD1,2021-10-01,139.61,103.75,36.09,Basse-Normandie
FRD1,2022-01-01,152.07,122.63,32.49,Basse-Normandie
FRD1,2022-04-01,156.93,120.91,38.58,Basse-Normandie
FRD2,2019-01-01,42.8,25,44.69,Haute-Normandie
FRD2,2019-04-01,45.28,28.57,42.77,Haute-Normandie
FRD2,2019-07-01,52.73,36.13,40.71,Haute-Normandie
FRD2,2019-10-01,61.82,46.75,35.37,Haute-Normandie
FRD2,2020-01-01,67.59,50.76,31.23,Haute-Normandie
FRD2,2020-04-01,68.17,51.7,33.04,Haute-Normandie
FRD2,2020-07-01,83,63.34,28.95,Haute-Normandie
FRD2,2020-10-01,91.91,70.48,28.4,Haute-Normandie
FRD2,2021-01-01,119.61,91.14,24.54,Haute-Normandie
FRD2,2021-04-01,141.65,107.61,21.51,Haute-Normandie
FRD2,2021-07-01,139.91,104.84,23.2,Haute-Normandie
FRD2,2021-10-01,167.37,129.26,22.18,Haute-Normandie
FRD2,2022-01-01,182.98,143.7,16.22,Haute-Normandie
FRD2,2022-04-01,195.88,150.36,16.27,Haute-Normandie
FRE1,2019-01-01,86.32,62.78,31.01,Nord-Pas de Calais
FRE1,2019-04-01,95.15,72.82,27.72,Nord-Pas de Calais
FRE1,2019-07-01,94.94,76.61,24.88,Nord-Pas de Calais
FRE1,2019-10-01,99.67,90.97,20.46,Nord-Pas de Calais
FRE1,2020-01-01,104.55,93.65,19.34,Nord-Pas de Calais
FRE1,2020-04-01,109.91,97.63,18.43,Nord-Pas de Calais
FRE1,2020-07-01,139.88,117.44,15.58,Nord-Pas de Calais
FRE1,2020-10-01,154.14,127.09,14.78,Nord-Pas de Calais
FRE1,2021-01-01,171.43,136.69,13.24,Nord-Pas de Calais
FRE1,2021-04-01,199.94,144.77,13.55,Nord-Pas de Calais
FRE1,2021-07-01,205.36,148.15,12.98,Nord-Pas de Calais
FRE1,2021-10-01,212.68,155.25,12.79,Nord-Pas de Calais
FRE1,2022-01-01,232.21,175.38,11.27,Nord-Pas de Calais
FRE1,2022-04-01,246.57,183.72,12.15,Nord-Pas de Calais
FRE2,2019-01-01,76.11,52.18,30.99,Picardie
FRE2,2019-04-01,82.76,65.92,31.79,Picardie
FRE2,2019-07-01,96.01,80.03,25.2,Picardie
FRE2,2019-10-01,100.75,92.33,20.74,Picardie
FRE2,2020-01-01,105.16,97.9,20.59,Picardie
FRE2,2020-04-01,107.77,98.47,19.3,Picardie
FRE2,2020-07-01,131.68,118.52,17.98,Picardie
FRE2,2020-10-01,147.34,130.78,16.79,Picardie
FRE2,2021-01-01,167.47,144.01,14.82,Picardie
FRE2,2021-04-01,186.16,151.34,18.87,Picardie
FRE2,2021-07-01,191.65,150,17,Picardie
FRE2,2021-10-01,208.72,163.26,15.95,Picardie
FRE2,2022-01-01,219.76,175.9,14.93,Picardie
FRE2,2022-04-01,233.69,185.13,14.76,Picardie
FRF1,2019-01-01,65.18,44.23,38.91,Alsace
FRF1,2019-04-01,71.56,50.6,33.85,Alsace
FRF1,2019-07-01,80.38,58.37,31.84,Alsace
FRF1,2019-10-01,88.43,67.99,29.11,Alsace
FRF1,2020-01-01,95.12,71.59,24.5,Alsace
FRF1,2020-04-01,98.21,74.54,23.51,Alsace
FRF1,2020-07-01,115.43,87.85,21.33,Alsace
FRF1,2020-10-01,131.66,110.32,19.8,Alsace
FRF1,2021-01-01,144.85,119.29,18.82,Alsace
FRF1,2021-04-01,173.76,137.13,17.6,Alsace
FRF1,2021-07-01,169.27,128.82,18.17,Alsace
FRF1,2021-10-01,194.47,148.91,17.18,Alsace
FRF1,2022-01-01,214.01,167.37,15.65,Alsace
FRF1,2022-04-01,223.09,170.99,15.23,Alsace
FRF2,2019-01-01,54.49,32.06,45.99,Champagne-Ardenne
FRF2,2019-04-01,55.04,35.83,43.65,Champagne-Ardenne
FRF2,2019-07-01,56.74,41.07,40.57,Champagne-Ardenne
FRF2,2019-10-01,59.32,49.18,32.44,Champagne-Ardenne
FRF2,2020-01-01,63.15,51.54,36.21,Champagne-Ardenne
FRF2,2020-04-01,72.35,57.57,30.94,Champagne-Ardenne
FRF2,2020-07-01,97.58,76.46,28.28,Champagne-Ardenne
FRF2,2020-10-01,121.38,93.56,25.56,Champagne-Ardenne
FRF2,2021-01-01,144.71,116.42,22.47,Champagne-Ardenne
FRF2,2021-04-01,156.62,119.81,22.16,Champagne-Ardenne
FRF2,2021-07-01,159.2,118.37,22.8,Champagne-Ardenne
FRF2,2021-10-01,183.45,142.04,21.91,Champagne-Ardenne
FRF2,2022-01-01,197.53,154.94,17.89,Champagne-Ardenne
FRF2,2022-04-01,215.34,167.21,17.53,Champagne-Ardenne
FRF3,2019-01-01,56.11,33.54,44.38,Lorraine
FRF3,2019-04-01,59.91,38.52,40.64,Lorraine
FRF3,2019-07-01,62.5,42.92,41.2,Lorraine
FRF3,2019-10-01,72.2,53.64,32.52,Lorraine
FRF3,2020-01-01,74.25,51.97,32.62,Lorraine
FRF3,2020-04-01,73.59,50.38,34.44,Lorraine
FRF3,2020-07-01,91.63,66.89,29.16,Lorraine
FRF3,2020-10-01,101.14,72.71,29.07,Lorraine
FRF3,2021-01-01,123.56,86.79,26.94,Lorraine
FRF3,2021-04-01,142.41,96.15,25.85,Lorraine
FRF3,2021-07-01,151.2,104.56,25.14,Lorraine
FRF3,2021-10-01,166.01,120.78,24.88,Lorraine
FRF3,2022-01-01,189.13,141.53,20.72,Lorraine
FRF3,2022-04-01,203.58,152.51,20.37,Lorraine
FRG0,2019-01-01,54.37,37.61,41.58,Pays de la Loire
FRG0,2019-04-01,56.55,40.13,43.87,Pays de la Loire
FRG0,2019-07-01,57.44,42.78,41.54,Pays de la Loire
FRG0,2019-10-01,69.42,55.85,36.41,Pays de la Loire
FRG0,2020-01-01,74.54,62.14,31.18,Pays de la Loire
FRG0,2020-04-01,73.21,61.7,33.14,Pays de la Loire
FRG0,2020-07-01,86.99,70.28,30.62,Pays de la Loire
FRG0,2020-10-01,102.23,87.97,26.45,Pays de la Loire
FRG0,2021-01-01,120.48,99.35,23.67,Pays de la Loire
FRG0,2021-04-01,135.39,103.13,24.51,Pays de la Loire
FRG0,2021-07-01,131.52,99.17,26,Pays de la Loire
FRG0,2021-10-01,156.74,121.1,23.38,Pays de la Loire
FRG0,2022-01-01,172.6,137.31,22.02,Pays de la Loire
FRG0,2022-04-01,184.47,146.33,21.5,Pays de la Loire
FRH0,2019-01-01,44.42,28.27,52.64,Bretagne
FRH0,2019-04-01,36.4,23.57,57.33,Bretagne
FRH0,2019-07-01,39.49,29.33,52.11,Bretagne
FRH0,2019-10-01,52.9,42.5,40.1,Bretagne
FRH0,2020-01-01,54.61,44.66,37.92,Bretagne
FRH0,2020-04-01,50.19,42.9,40.86,Bretagne
FRH0,2020-07-01,67.16,53.37,37.39,Bretagne
FRH0,2020-10-01,82.94,67.15,32.28,Bretagne
FRH0,2021-01-01,101.4,79.2,28.1,Bretagne
FRH0,2021-04-01,103.8,78.52,33.03,Bretagne
FRH0,2021-07-01,105.21,76.29,34.48,Bretagne
FRH0,2021-10-01,114.6,82.46,32.41,Bretagne
FRH0,2022-01-01,129.76,99.12,27.89,Bretagne
FRH0,2022-04-01,140.95,107.43,31.06,Bretagne
FRI1,2019-01-01,51.7,31.48,58.17,Aquitaine
FRI1,2019-04-01,48.56,29.95,60.11,Aquitaine
FRI1,2019-07-01,50.09,33.79,65.13,Aquitaine
FRI1,2019-10-01,63.99,49.35,45.63,Aquitaine
FRI1,2020-01-01,70.56,56.55,39.37,Aquitaine
FRI1,2020-04-01,71.61,52.24,40.43,Aquitaine
FRI1,2020-07-01,72.68,54.32,41.73,Aquitaine
FRI1,2020-10-01,95.29,73.16,32.95,Aquitaine
FRI1,2021-01-01,112.51,88.34,31.46,Aquitaine
FRI1,2021-04-01,120.62,89.04,33.54,Aquitaine
FRI1,2021-07-01,116.55,85.59,36.2,Aquitaine
FRI1,2021-10-01,146.02,105.13,33.36,Aquitaine
FRI1,2022-01-01,161.11,127.09,26.56,Aquitaine
FRI1,2022-04-01,169.4,136.07,25.29,Aquitaine
FRI2,2019-01-01,45.89,29.04,84.36,Limousin
FRI2,2019-04-01,37.25,24.22,77.38,Limousin
FRI2,2019-07-01,39.08,27.37,73.75,Limousin
FRI2,2019-10-01,48.14,35.62,57.62,Limousin
FRI2,2020-01-01,49.03,36.39,53.34,Limousin
FRI2,2020-04-01,47.94,38.49,49.53,Limousin
FRI2,2020-07-01,61.05,46.2,52.2,Limousin
FRI2,2020-10-01,78.03,60.79,39.53,Limousin
FRI2,2021-01-01,104.67,81.14,38.44,Limousin
FRI2,2021-04-01,117.92,92.55,36.05,Limousin
FRI2,2021-07-01,120.18,90.45,36.75,Limousin
FRI2,2021-10-01,138.61,104.41,32.73,Limousin
FRI2,2022-01-01,167.08,135.65,28.1,Limousin
FRI2,2022-04-01,176.3,147.37,29.17,Limousin
FRI3,2019-01-01,33.86,19.69,62.98,Poitou-Charentes
FRI3,2019-04-01,31.43,16.99,62.24,Poitou-Charentes
FRI3,2019-07-01,32.81,20.99,64.63,Poitou-Charentes
FRI3,2019-10-01,49.48,37.07,43.96,Poitou-Charentes
FRI3,2020-01-01,58.05,45.17,40.7,Poitou-Charentes
FRI3,2020-04-01,57.95,47.75,40.66,Poitou-Charentes
FRI3,2020-07-01,65.2,52.72,39.88,Poitou-Charentes
FRI3,2020-10-01,82.22,66.56,33.66,Poitou-Charentes
FRI3,2021-01-01,98.36,77.45,29.96,Poitou-Charentes
FRI3,2021-04-01,111.24,83.46,30.72,Poitou-Charentes
FRI3,2021-07-01,108.38,81.06,34.1,Poitou-Charentes
FRI3,2021-10-01,128.69,94.48,34.23,Poitou-Charentes
FRI3,2022-01-01,158.11,127.07,32.06,Poitou-Charentes
FRI3,2022-04-01,160.91,128.48,29.47,Poitou-Charentes
FRJ1,2019-01-01,46.86,27.85,53.51,Languedoc-Roussillon
FRJ1,2019-04-01,43.43,26.63,56.41,Languedoc-Roussillon
FRJ1,2019-07-01,41.05,27.65,59.84,Languedoc-Roussillon
FRJ1,2019-10-01,53.96,41.89,46.24,Languedoc-Roussillon
FRJ1,2020-01-01,61.6,49.15,40.02,Languedoc-Roussillon
FRJ1,2020-04-01,61.61,49.88,43.12,Languedoc-Roussillon
FRJ1,2020-07-01,71.19,56.72,43.48,Languedoc-Roussillon
FRJ1,2020-10-01,104.5,89.01,35.32,Languedoc-Roussillon
FRJ1,2021-01-01,124.59,99.65,31.73,Languedoc-Roussillon
FRJ1,2021-04-01,134.27,103.36,30.61,Languedoc-Roussillon
FRJ1,2021-07-01,120.69,91.34,35.87,Languedoc-Roussillon
FRJ1,2021-10-01,149.32,114.22,35.59,Languedoc-Roussillon
FRJ1,2022-01-01,174.2,135.54,26.91,Languedoc-Roussillon
FRJ1,2022-04-01,184.79,136.51,27.67,Languedoc-Roussillon
FRJ2,2019-01-01,59.74,38.35,57.91,Midi-Pyrénées
FRJ2,2019-04-01,53.34,34.96,64.35,Midi-Pyrénées
FRJ2,2019-07-01,50.35,36.31,68.26,Midi-Pyrénées
FRJ2,2019-10-01,63.91,52.37,48.87,Midi-Pyrénées
FRJ2,2020-01-01,71.5,58.62,41.79,Midi-Pyrénées
FRJ2,2020-04-01,69.84,58.5,44.06,Midi-Pyrénées
FRJ2,2020-07-01,87.26,72.09,44.32,Midi-Pyrénées
