id,quarter,avg_d,avg_u,avg_l,name
ITH42,2021-01-01,54.05,25.85,31.22,Udine
ITH42,2021-04-01,65.39,28.39,28.51,Udine
ITH42,2021-07-01,73.43,32.53,27.86,Udine
ITH42,2021-10-01,85.44,39.35,26.73,Udine
ITH42,2022-01-01,92.61,45.98,25.92,Udine
ITH42,2022-04-01,105.09,55.53,24.75,Udine
ITH43,2019-01-01,36.93,9.87,33.86,Gorizia
ITH43,2019-04-01,36.87,10.35,38.77,Gorizia
ITH43,2019-07-01,37.3,11.55,41.3,Gorizia
ITH43,2019-10-01,39.61,12.81,40.33,Gorizia
ITH43,2020-01-01,37.45,11.77,32.06,Gorizia
ITH43,2020-04-01,39.43,11.69,32.57,Gorizia
ITH43,2020-07-01,41.03,12.19,30.11,Gorizia
ITH43,2020-10-01,45.32,12.57,28.47,Gorizia
ITH43,2021-01-01,45.43,12.49,28.06,Gorizia
ITH43,2021-04-01,49.35,13.68,24.86,Gorizia
ITH43,2021-07-01,48.82,13.44,25.1,Gorizia
ITH43,2021-10-01,57.54,16.26,26.52,Gorizia
ITH43,2022-01-01,61.97,19.3,27.05,Gorizia
ITH43,2022-04-01,81.58,31,22.92,Gorizia
ITH44,2019-01-01,49.76,15.49,32.15,Trieste
ITH44,2019-04-01,51.82,16.79,33.97,Trieste
ITH44,2019-07-01,51.16,18.13,30.82,Trieste
ITH44,2019-10-01,58.39,23.28,28.4,Trieste
ITH44,2020-01-01,57.71,22.96,26.83,Trieste
ITH44,2020-04-01,63.8,25.31,28.44,Trieste
ITH44,2020-07-01,68.57,28.31,26.18,Trieste
ITH44,2020-10-01,68.42,28.51,27.52,Trieste
ITH44,2021-01-01,79.83,31.24,24.54,Trieste
ITH44,2021-04-01,100.77,33.04,23.98,Trieste
ITH44,2021-07-01,106.65,37.31,23.85,Trieste
ITH44,2021-10-01,116.17,43.42,24.11,Trieste
ITH44,2022-01-01,123.44,49.21,21.58,Trieste
ITH44,2022-04-01,129.93,52.95,21.55,Trieste
ITH51,2019-01-01,34.62,9.9,30.49,Piacenza
ITH51,2019-04-01,33.8,9.75,34.18,Piacenza
ITH51,2019-07-01,39.8,12.11,31.04,Piacenza
ITH51,2019-10-01,43.11,14.48,25.11,Piacenza
ITH51,2020-01-01,39.75,14.02,27.47,Piacenza
ITH51,2020-04-01,41.12,14.56,26.23,Piacenza
ITH51,2020-07-01,46.51,17.54,26.07,Piacenza
ITH51,2020-10-01,53.15,20.23,25.77,Piacenza
ITH51,2021-01-01,60.14,23.65,23.93,Piacenza
ITH51,2021-04-01,77.1,28.31,23.77,Piacenza
ITH51,2021-07-01,83.51,31.92,21.59,Piacenza
ITH51,2021-10-01,88.06,36.32,22.89,Piacenza
ITH51,2022-01-01,104.86,47.17,21.07,Piacenza
ITH51,2022-04-01,103.54,49.05,21.2,Piacenza
ITH52,2019-01-01,42.49,14.13,32.33,Parma
ITH52,2019-04-01,47.58,17.9,30.96,Parma
ITH52,2019-07-01,48.28,19.36,27.57,Parma
ITH52,2019-10-01,55.27,23.45,23.49,Parma
ITH52,2020-01-01,52.98,22.27,26.36,Parma
ITH52,2020-04-01,54.53,22.62,25.59,Parma
ITH52,2020-07-01,70.23,28.67,21.53,Parma
ITH52,2020-10-01,72.58,31.64,24.38,Parma
ITH52,2021-01-01,91.41,38.18,24.77,Parma
ITH52,2021-04-01,114.75,44.98,20.74,Parma
ITH52,2021-07-01,111.45,48.83,20.46,Parma
ITH52,2021-10-01,124.74,53.95,22.38,Parma
ITH52,2022-01-01,134.95,60.12,19.16,Parma
ITH52,2022-04-01,133.19,62.85,19.2,Parma
ITH53,2019-01-01,33.51,10.12,34.26,Reggio nell’Emilia
ITH53,2019-04-01,35.93,11.59,33.58,Reggio nell’Emilia
ITH53,2019-07-01,39.1,13.3,28.1,Reggio nell’Emilia
ITH53,2019-10-01,40.36,14.87,26.42,Reggio nell’Emilia
ITH53,2020-01-01,40.35,14.76,28.35,Reggio nell’Emilia
ITH53,2020-04-01,43.17,15.61,26.81,Reggio nell’Emilia
ITH53,2020-07-01,50.73,18.95,23.76,Reggio nell’Emilia
ITH53,2020-10-01,54.03,21.46,26.17,Reggio nell’Emilia
ITH53,2021-01-01,64.41,24.7,25.67,Reggio nell’Emilia
ITH53,2021-04-01,87.41,31.59,20.61,Reggio nell’Emilia
ITH53,2021-07-01,92.09,36.55,20.15,Reggio nell’Emilia
ITH53,2021-10-01,94.06,38.26,23.14,Reggio nell’Emilia
ITH53,2022-01-01,100.33,44.06,20.84,Reggio nell’Emilia
ITH53,2022-04-01,104.08,47.82,20.83,Reggio nell’Emilia
ITH54,2019-01-01,40.33,13.1,30.87,Modena
ITH54,2019-04-01,42.64,14.96,32.9,Modena
ITH54,2019-07-01,44.26,17.2,30.53,Modena
ITH54,2019-10-01,46.13,17.78,27.16,Modena
ITH54,2020-01-01,47.92,17.96,26.01,Modena
ITH54,2020-04-01,48,18.05,25.38,Modena
ITH54,2020-07-01,53.5,22.34,22.03,Modena
ITH54,2020-10-01,53.54,22.09,24.27,Modena
ITH54,2021-01-01,62.48,26.02,25.13,Modena
ITH54,2021-04-01,82.86,31,19.58,Modena
ITH54,2021-07-01,86.86,35.95,20.32,Modena
ITH54,2021-10-01,98.34,42.3,22.97,Modena
ITH54,2022-01-01,107.84,48.26,19.31,Modena
ITH54,2022-04-01,116.35,55.28,18.79,Modena
ITH55,2019-01-01,62.69,30.12,28.68,Bologna
ITH55,2019-04-01,66.91,32.76,29.73,Bologna
ITH55,2019-07-01,66.74,33.37,29.6,Bologna
ITH55,2019-10-01,72.9,35.67,23.17,Bologna
ITH55,2020-01-01,71.55,35.06,23.15,Bologna
ITH55,2020-04-01,73.1,36.62,23.74,Bologna
ITH55,2020-07-01,85.22,42.5,20.49,Bologna
ITH55,2020-10-01,89.46,44.43,20.97,Bologna
ITH55,2021-01-01,94.18,46.43,21.75,Bologna
ITH55,2021-04-01,115.1,52.26,17.76,Bologna
ITH55,2021-07-01,124.33,59.04,18.02,Bologna
ITH55,2021-10-01,132.23,63.12,18.26,Bologna
ITH55,2022-01-01,138.42,70.19,17.84,Bologna
ITH55,2022-04-01,141.34,74.39,18.81,Bologna
ITH56,2019-01-01,35.85,11.14,32.59,Ferrara
ITH56,2019-04-01,38.26,15.86,39.26,Ferrara
ITH56,2019-07-01,39.46,16.69,28.64,Ferrara
ITH56,2019-10-01,43.83,18.25,25.64,Ferrara
ITH56,2020-01-01,41.04,17.12,29.91,Ferrara
ITH56,2020-04-01,44.76,19.82,29.5,Ferrara
ITH56,2020-07-01,54.9,24.85,24.16,Ferrara
ITH56,2020-10-01,57.54,26.94,24.68,Ferrara
ITH56,2021-01-01,68.17,31.09,23.34,Ferrara
ITH56,2021-04-01,96.73,41.98,19.75,Ferrara
ITH56,2021-07-01,93.41,39.09,20.76,Ferrara
ITH56,2021-10-01,109.04,46.36,24.18,Ferrara
ITH56,2022-01-01,114.28,52.81,20.21,Ferrara
ITH56,2022-04-01,114.87,59.44,19.64,Ferrara
ITH57,2019-01-01,34.64,9.42,35.37,Ravenna
ITH57,2019-04-01,34.21,10.09,39.41,Ravenna
ITH57,2019-07-01,36.52,13.61,32.7,Ravenna
ITH57,2019-10-01,41.88,14.93,30.82,Ravenna
ITH57,2020-01-01,38.74,14.25,34.1,Ravenna
ITH57,2020-04-01,39.79,14.36,34.68,Ravenna
ITH57,2020-07-01,47.49,18.26,28.86,Ravenna
ITH57,2020-10-01,49.15,20.27,29.3,Ravenna
ITH57,2021-01-01,58.48,24.53,27.98,Ravenna
ITH57,2021-04-01,74.34,28.87,24.37,Ravenna
ITH57,2021-07-01,85.34,35.02,23.78,Ravenna
ITH57,2021-10-01,96.12,40.69,23.12,Ravenna
ITH57,2022-01-01,109.99,52.26,22.89,Ravenna
ITH57,2022-04-01,111.5,55.36,22.45,Ravenna
ITH58,2019-01-01,36.92,10.82,38.86,Forlì-Cesena
ITH58,2019-04-01,38.24,12.02,36.48,Forlì-Cesena
ITH58,2019-07-01,35.77,11.6,35.54,Forlì-Cesena
ITH58,2019-10-01,40.17,13.62,32.13,Forlì-Cesena
ITH58,2020-01-01,39.67,13.7,34.82,Forlì-Cesena
ITH58,2020-04-01,41.41,13.97,35.38,Forlì-Cesena
ITH58,2020-07-01,47.2,16.84,33.56,Forlì-Cesena
ITH58,2020-10-01,48.96,18.46,31.38,Forlì-Cesena
ITH58,2021-01-01,56.23,22.45,30.85,Forlì-Cesena
ITH58,2021-04-01,70.12,27.39,25.68,Forlì-Cesena
ITH58,2021-07-01,75.41,30.64,26.19,Forlì-Cesena
ITH58,2021-10-01,81.17,33.79,28.45,Forlì-Cesena
ITH58,2022-01-01,92.26,42.05,26.35,Forlì-Cesena
ITH58,2022-04-01,108.93,53.85,26.72,Forlì-Cesena
ITH59,2019-01-01,39.01,11.42,35.53,Rimini
ITH59,2019-04-01,37.91,11.39,52.65,Rimini
ITH59,2019-07-01,36.36,11.47,34.44,Rimini
ITH59,2019-10-01,38.17,11.93,31.41,Rimini
ITH59,2020-01-01,36.48,11,33.06,Rimini
ITH59,2020-04-01,39.33,11.34,32.75,Rimini
ITH59,2020-07-01,39.11,12.1,28.61,Rimini
ITH59,2020-10-01,41.34,12.26,28.44,Rimini
ITH59,2021-01-01,44.59,13.24,28.48,Rimini
ITH59,2021-04-01,55.61,18.11,22.83,Rimini
ITH59,2021-07-01,50.51,16.76,23.87,Rimini
ITH59,2021-10-01,58.3,19.49,23.16,Rimini
ITH59,2022-01-01,64.28,22.55,23.85,Rimini
ITH59,2022-04-01,68.59,25.46,22.25,Rimini
ITI11,2019-01-01,31.48,9.06,33.81,Massa-Carrara
ITI11,2019-04-01,31.09,9.12,33.51,Massa-Carrara
ITI11,2019-07-01,30.87,9.56,38.65,Massa-Carrara
ITI11,2019-10-01,33.59,10.49,28.51,Massa-Carrara
ITI11,2020-01-01,32.21,10.06,31.94,Massa-Carrara
ITI11,2020-04-01,32.19,10,28.49,Massa-Carrara
ITI11,2020-07-01,32.92,10.33,27.85,Massa-Carrara
ITI11,2020-10-01,36.08,10.89,26.46,Massa-Carrara
ITI11,2021-01-01,35.81,10.55,26.51,Massa-Carrara
ITI11,2021-04-01,38.98,10.99,25.22,Massa-Carrara
ITI11,2021-07-01,38.25,11.73,24.48,Massa-Carrara
ITI11,2021-10-01,41.59,12.26,23.22,Massa-Carrara
ITI11,2022-01-01,56.75,19.03,24.94,Massa-Carrara
ITI11,2022-04-01,69.9,30.49,22.95,Massa-Carrara
ITI12,2019-01-01,31.95,8.7,42.77,Lucca
ITI12,2019-04-01,31.03,8.71,46.06,Lucca
ITI12,2019-07-01,30.96,8.93,40.67,Lucca
ITI12,2019-10-01,33.02,9.79,34.33,Lucca
ITI12,2020-01-01,32.5,9.52,35.44,Lucca
ITI12,2020-04-01,33.84,10.54,33.41,Lucca
ITI12,2020-07-01,36.21,11.55,31.33,Lucca
ITI12,2020-10-01,39.12,12.38,32.76,Lucca
ITI12,2021-01-01,42.99,14.31,31.91,Lucca
ITI12,2021-04-01,52,17.9,28.2,Lucca
ITI12,2021-07-01,50.66,18.12,29.23,Lucca
ITI12,2021-10-01,59.19,21.89,27.28,Lucca
ITI12,2022-01-01,60.17,22.23,27.87,Lucca
ITI12,2022-04-01,64.16,27.73,28.43,Lucca
ITI13,2019-01-01,32.21,9.39,37,Pistoia
ITI13,2019-04-01,35.52,10.37,36.5,Pistoia
ITI13,2019-07-01,32.1,9.86,32.51,Pistoia
ITI13,2019-10-01,34.4,10.72,29.41,Pistoia
ITI13,2020-01-01,33.11,9.94,34.52,Pistoia
ITI13,2020-04-01,33.02,9.97,36.41,Pistoia
ITI13,2020-07-01,34.16,9.98,30.48,Pistoia
ITI13,2020-10-01,32.07,9.54,32.73,Pistoia
ITI13,2021-01-01,35.64,10.47,32.72,Pistoia
ITI13,2021-04-01,44.33,13.76,25.55,Pistoia
ITI13,2021-07-01,46.69,15.22,25.42,Pistoia
ITI13,2021-10-01,50.3,17.24,26.13,Pistoia
ITI13,2022-01-01,56.43,19.97,26.17,Pistoia
ITI13,2022-04-01,68.86,31.77,24.92,Pistoia
ITI14,2019-01-01,43.73,13.61,38.34,Firenze
ITI14,2019-04-01,42.36,13.02,37.23,Firenze
ITI14,2019-07-01,42.23,14.36,34.51,Firenze
ITI14,2019-10-01,48.27,17.61,27.97,Firenze
ITI14,2020-01-01,52.2,18.9,29.3,Firenze
ITI14,2020-04-01,55.29,19.87,28.98,Firenze
ITI14,2020-07-01,63.35,24.06,27.43,Firenze
ITI14,2020-10-01,67.31,27.69,22.58,Firenze
ITI14,2021-01-01,81.2,34.01,21.3,Firenze
ITI14,2021-04-01,96.13,37.1,18.85,Firenze
ITI14,2021-07-01,99.16,39.56,20.31,Firenze
ITI14,2021-10-01,115.05,47.98,19.02,Firenze
ITI14,2022-01-01,123.4,58.06,19.96,Firenze
ITI14,2022-04-01,116.3,55.51,21.05,Firenze
ITI15,2019-01-01,47.58,15.28,26.76,Prato
ITI15,2019-04-01,49.57,16.37,27.38,Prato
ITI15,2019-07-01,49.56,18.69,25.13,Prato
ITI15,2019-10-01,52.35,20.16,23.45,Prato
ITI15,2020-01-01,58.1,22.53,23.41,Prato
ITI15,2020-04-01,62.01,25.41,26.23,Prato
ITI15,2020-07-01,73,30.51,22.76,Prato
ITI15,2020-10-01,79.3,34.55,18,Prato
ITI15,2021-01-01,89.07,39.14,18.85,Prato
ITI15,2021-04-01,121.37,48.89,17.35,Prato
ITI15,2021-07-01,131.26,56.07,16.84,Prato
ITI15,2021-10-01,126.31,53.68,17.05,Prato
ITI15,2022-01-01,139.28,61.44,18.85,Prato
ITI15,2022-04-01,163.05,82.82,17.31,Prato
ITI16,2019-01-01,40.08,11.1,35.5,Livorno
ITI16,2019-04-01,38.25,11.42,35.68,Livorno
ITI16,2019-07-01,33.65,12.15,43.77,Livorno
ITI16,2019-10-01,42.14,15.38,29.56,Livorno
ITI16,2020-01-01,43.66,15.1,30.04,Livorno
ITI16,2020-04-01,44.14,14.85,29.78,Livorno
ITI16,2020-07-01,42.6,15.71,30.43,Livorno
ITI16,2020-10-01,50.37,17.3,27.34,Livorno
ITI16,2021-01-01,57.35,19.85,26.3,Livorno
ITI16,2021-04-01,55.75,19.05,26.46,Livorno
ITI16,2021-07-01,51.39,18.53,29.37,Livorno
ITI16,2021-10-01,65.77,23.61,25.32,Livorno
ITI16,2022-01-01,75.61,29.41,25.06,Livorno
ITI16,2022-04-01,79.12,32.99,26.83,Livorno
ITI17,2019-01-01,32.38,9.24,45.93,Pisa
ITI17,2019-04-01,34,10.96,46.46,Pisa
ITI17,2019-07-01,32.4,11.76,41.63,Pisa
ITI17,2019-10-01,36.96,14.58,33.86,Pisa
ITI17,2020-01-01,35.91,13.07,37.87,Pisa
ITI17,2020-04-01,38.98,14.41,34.56,Pisa
ITI17,2020-07-01,43.12,16.16,31.58,Pisa
ITI17,2020-10-01,48.5,18.8,29.14,Pisa
ITI17,2021-01-01,56.7,22.81,28.63,Pisa
ITI17,2021-04-01,62.45,25.32,25.48,Pisa
ITI17,2021-07-01,59.13,24.39,27.53,Pisa
ITI17,2021-10-01,70.05,29.71,25.56,Pisa
ITI17,2022-01-01,76.16,34.34,25.35,Pisa
ITI17,2022-04-01,78.07,36.35,26.03,Pisa
ITI18,2019-01-01,25.79,7.05,51.49,Arezzo
ITI18,2019-04-01,27.49,7.26,46.98,Arezzo
ITI18,2019-07-01,25.41,7.13,53.81,Arezzo
ITI18,2019-10-01,29.14,8.13,40.15,Arezzo
ITI18,2020-01-01,26.7,7.53,41.35,Arezzo
ITI18,2020-04-01,30.62,8.75,38.62,Arezzo
ITI18,2020-07-01,35.73,11.45,38.11,Arezzo
ITI18,2020-10-01,37.56,12.85,31.85,Arezzo
ITI18,2021-01-01,44.51,15.48,30.64,Arezzo
ITI18,2021-04-01,54.78,19.33,32.81,Arezzo
ITI18,2021-07-01,55.27,20.4,28.61,Arezzo
ITI18,2021-10-01,68.96,27.29,26.21,Arezzo
ITI18,2022-01-01,71.97,30.96,26.91,Arezzo
ITI18,2022-04-01,84.24,39.41,26.01,Arezzo
ITI19,2019-01-01,25.24,6.65,50.25,Siena
ITI19,2019-04-01,22.61,6.33,52.98,Siena
ITI19,2019-07-01,22.51,6.63,45.53,Siena
ITI19,2019-10-01,31.37,10.49,39.31,Siena
ITI19,2020-01-01,33.24,10.33,40.23,Siena
ITI19,2020-04-01,36.16,11.33,39.62,Siena
ITI19,2020-07-01,36.19,11.28,37.09,Siena
ITI19,2020-10-01,38.44,12.24,29.23,Siena
ITI19,2021-01-01,44.31,14.85,28.51,Siena
ITI19,2021-04-01,54.98,17.62,24.51,Siena
ITI19,2021-07-01,57.41,20.81,26.6,Siena
ITI19,2021-10-01,65.06,23.99,24.94,Siena
ITI19,2022-01-01,76.55,32.18,23.32,Siena
ITI19,2022-04-01,70.02,30,26.34,Siena
ITI1A,2019-01-01,48.36,13,42.16,Grosseto
ITI1A,2019-04-01,40.07,12.7,53.43,Grosseto
ITI1A,2019-07-01,32.96,12.12,57.1,Grosseto
ITI1A,2019-10-01,51.3,20.34,37.15,Grosseto
ITI1A,2020-01-01,49.55,19.68,35.69,Grosseto
ITI1A,2020-04-01,48.09,20.03,36.4,Grosseto
ITI1A,2020-07-01,49.97,22.07,35.27,Grosseto
ITI1A,2020-10-01,61.96,29.02,29.85,Grosseto
ITI1A,2021-01-01,77.56,35.32,29.7,Grosseto
ITI1A,2021-04-01,84.32,36.13,26.33,Grosseto
ITI1A,2021-07-01,74.79,30.21,34.72,Grosseto
ITI1A,2021-10-01,102.4,46.41,27.43,Grosseto
ITI1A,2022-01-01,116.05,53.98,29.18,Grosseto
ITI1A,2022-04-01,102.43,48.56,28.83,Grosseto
ITI21,2019-01-01,40.32,15.27,41.09,Perugia
ITI21,2019-04-01,37.95,14.1,44.59,Perugia
ITI21,2019-07-01,40.82,16.01,39.17,Perugia
ITI21,2019-10-01,43.34,17.19,33.42,Perugia
ITI21,2020-01-01,42,16.73,35.59,Perugia
ITI21,2020-04-01,44.29,17.4,33.41,Perugia
ITI21,2020-07-01,52.53,21.08,32.7,Perugia
ITI21,2020-10-01,52.85,21.08,30.12,Perugia
ITI21,2021-01-01,59.1,23.05,31.08,Perugia
ITI21,2021-04-01,75.78,28.34,26.75,Perugia
ITI21,2021-07-01,72.71,28.9,29,Perugia
ITI21,2021-10-01,83.39,35.8,27.27,Perugia
ITI21,2022-01-01,88.45,41.54,26.35,Perugia
ITI21,2022-04-01,91.65,44.26,27.19,Perugia
ITI22,2019-01-01,28.08,7.47,46.23,Terni
ITI22,2019-04-01,33.11,10.72,50.23,Terni
ITI22,2019-07-01,34.78,15.83,40.85,Terni
ITI22,2019-10-01,45.69,21.23,32.91,Terni
ITI22,2020-01-01,48.56,25.28,36.71,Terni
ITI22,2020-04-01,45.29,24.85,39.86,Terni
ITI22,2020-07-01,53.67,32.09,41.52,Terni
ITI22,2020-10-01,65.28,37.68,33.7,Terni
ITI22,2021-01-01,77.64,41.98,32.77,Terni
ITI22,2021-04-01,94.88,45.08,27.13,Terni
ITI22,2021-07-01,92.64,47.01,31.78,Terni
ITI22,2021-10-01,113.11,59.64,26.69,Terni
ITI22,2022-01-01,114.11,63.43,26.37,Terni
ITI22,2022-04-01,113.29,62.94,27.29,Terni
ITI31,2019-01-01,29.93,8.13,40.19,Pesaro e Urbino
ITI31,2019-04-01,29.03,7.8,49.26,Pesaro e Urbino
ITI31,2019-07-01,30.44,8.24,40.04,Pesaro e Urbino
ITI31,2019-10-01,31.44,8.56,33.63,Pesaro e Urbino
ITI31,2020-01-01,30.49,8.39,40.53,Pesaro e Urbino
ITI31,2020-04-01,35.06,9.51,35.86,Pesaro e Urbino
ITI31,2020-07-01,36.95,10.35,32.58,Pesaro e Urbino
ITI31,2020-10-01,36.17,9.68,34.42,Pesaro e Urbino
ITI31,2021-01-01,40.02,11.88,33.65,Pesaro e Urbino
ITI31,2021-04-01,54.25,19.15,28.16,Pesaro e Urbino
ITI31,2021-07-01,59.53,21.66,31.79,Pesaro e Urbino
ITI31,2021-10-01,66.26,25.3,30.94,Pesaro e Urbino
ITI31,2022-01-01,72.11,29.72,31.14,Pesaro e Urbino
ITI31,2022-04-01,74.72,31.41,31.12,Pesaro e Urbino
