id,quarter,avg_d,avg_u,avg_l,name
SE_1280,2022-04-01,183.58,156.91,6.94,Malmö
SE_1281,2019-01-01,104.82,69.75,12.09,Lund
SE_1281,2019-04-01,95.33,58.73,9.91,Lund
SE_1281,2019-07-01,101.8,71.08,8.69,Lund
SE_1281,2019-10-01,95.72,79.77,10.62,Lund
SE_1281,2020-01-01,93.75,84.26,9.09,Lund
SE_1281,2020-04-01,107.98,93.47,10.69,Lund
SE_1281,2020-07-01,106.96,95.68,8.9,Lund
SE_1281,2020-10-01,115.61,106.97,8.33,Lund
SE_1281,2021-01-01,133.35,122.57,8.15,Lund
SE_1281,2021-04-01,153.4,130.89,9.5,Lund
SE_1281,2021-07-01,150.45,130.51,8.55,Lund
SE_1281,2021-10-01,151.39,129.92,10.41,Lund
SE_1281,2022-01-01,152.68,122.53,12.58,Lund
SE_1281,2022-04-01,162.14,128.1,10.31,Lund
SE_1283,2019-01-01,94.91,47.97,12.13,Helsingborg
SE_1283,2019-04-01,102.41,50.69,13.72,Helsingborg
SE_1283,2019-07-01,97.77,46.57,11.6,Helsingborg
SE_1283,2019-10-01,110.16,53.46,11.2,Helsingborg
SE_1283,2020-01-01,118.86,62.56,10.99,Helsingborg
SE_1283,2020-04-01,120.71,66.98,10.18,Helsingborg
SE_1283,2020-07-01,125.73,65.7,10.51,Helsingborg
SE_1283,2020-10-01,134.24,70.21,9.13,Helsingborg
SE_1283,2021-01-01,120.06,60.52,11.25,Helsingborg
SE_1283,2021-04-01,170.39,80.94,10.43,Helsingborg
SE_1283,2021-07-01,131.47,69.92,10.86,Helsingborg
SE_1283,2021-10-01,159.96,73.29,11,Helsingborg
SE_1283,2022-01-01,157.07,79.08,11.04,Helsingborg
SE_1283,2022-04-01,159.55,84.89,10.91,Helsingborg
SE_1380,2019-01-01,66.65,33.68,12.77,Halmstad
SE_1380,2019-04-01,63.46,34.21,18.51,Halmstad
SE_1380,2019-07-01,66.28,40.98,11.45,Halmstad
SE_1380,2019-10-01,80.45,50.04,11.03,Halmstad
SE_1380,2020-01-01,82.21,57.99,9.18,Halmstad
SE_1380,2020-04-01,89.52,57.49,10.76,Halmstad
SE_1380,2020-07-01,85.19,50.6,11.3,Halmstad
SE_1380,2020-10-01,95.02,62.05,10.65,Halmstad
SE_1380,2021-01-01,107.8,69.23,12.88,Halmstad
SE_1380,2021-04-01,107.13,64.86,10.94,Halmstad
SE_1380,2021-07-01,105.11,63.55,10.76,Halmstad
SE_1380,2021-10-01,125.85,80.85,10.79,Halmstad
SE_1380,2022-01-01,136.95,88.79,12.53,Halmstad
SE_1380,2022-04-01,113.37,78.21,10.2,Halmstad
SE_1480,2019-01-01,89.7,53.07,12.68,Göteborg
SE_1480,2019-04-01,95.36,60.69,10.6,Göteborg
SE_1480,2019-07-01,98.48,62.21,8.84,Göteborg
SE_1480,2019-10-01,103.17,70.94,8.78,Göteborg
SE_1480,2020-01-01,107.06,80.53,7.95,Göteborg
SE_1480,2020-04-01,112.79,83.22,7.8,Göteborg
SE_1480,2020-07-01,117.13,81.43,10.02,Göteborg
SE_1480,2020-10-01,141.24,101.02,7.54,Göteborg
SE_1480,2021-01-01,140.39,99.57,8.87,Göteborg
SE_1480,2021-04-01,166.9,119.02,7.6,Göteborg
SE_1480,2021-07-01,163.12,116.48,8.11,Göteborg
SE_1480,2021-10-01,170.9,122.5,8.31,Göteborg
SE_1480,2022-01-01,183.4,131.21,6.46,Göteborg
SE_1480,2022-04-01,179.01,129.18,7.22,Göteborg
SE_1490,2019-01-01,83.45,50.96,16.33,Borås
SE_1490,2019-04-01,88.65,61.35,13.72,Borås
SE_1490,2019-07-01,91.29,63.4,12.55,Borås
SE_1490,2019-10-01,104.58,71.29,11.93,Borås
SE_1490,2020-01-01,104.53,82.29,10.07,Borås
SE_1490,2020-04-01,106.12,92.41,10.15,Borås
SE_1490,2020-07-01,132.34,97.04,8.91,Borås
SE_1490,2020-10-01,131.21,101.7,8.91,Borås
SE_1490,2021-01-01,156.36,120.56,8.76,Borås
SE_1490,2021-04-01,159.17,102.37,9.17,Borås
SE_1490,2021-07-01,141.69,96.94,11.67,Borås
SE_1490,2021-10-01,149.74,103.7,11.16,Borås
SE_1490,2022-01-01,126.27,89.25,14.28,Borås
SE_1490,2022-04-01,167.35,116.59,11.09,Borås
SE_1880,2019-01-01,84.76,49.68,19.85,Örebro
SE_1880,2019-04-01,90.81,57.47,13.8,Örebro
SE_1880,2019-07-01,102.82,71.66,11.63,Örebro
SE_1880,2019-10-01,105.19,70.02,12.6,Örebro
SE_1880,2020-01-01,114.34,82.32,12.98,Örebro
SE_1880,2020-04-01,115.8,90.69,12.15,Örebro
SE_1880,2020-07-01,117.19,88.47,10.41,Örebro
SE_1880,2020-10-01,131.23,103.79,9.75,Örebro
SE_1880,2021-01-01,135.72,113.55,10.72,Örebro
SE_1880,2021-04-01,145.41,102.79,9.47,Örebro
SE_1880,2021-07-01,145.45,110.68,10.08,Örebro
SE_1880,2021-10-01,153.52,116.72,11.92,Örebro
SE_1880,2022-01-01,154.31,125.05,8.72,Örebro
SE_1880,2022-04-01,158.7,120.69,9.78,Örebro
SE_1980,2019-01-01,80.12,45.88,10.59,Västerås
SE_1980,2019-04-01,69.62,40.54,16.9,Västerås
SE_1980,2019-07-01,85.4,55.91,12.1,Västerås
SE_1980,2019-10-01,91.96,56,10.36,Västerås
SE_1980,2020-01-01,101.93,62.12,9.17,Västerås
SE_1980,2020-04-01,129.05,87.69,8.26,Västerås
SE_1980,2020-07-01,126.06,79.34,7.66,Västerås
SE_1980,2020-10-01,118.71,76.19,8.52,Västerås
SE_1980,2021-01-01,117.26,80.19,9.03,Västerås
SE_1980,2021-04-01,135.65,84.16,9.96,Västerås
SE_1980,2021-07-01,142.27,88.87,9.14,Västerås
SE_1980,2021-10-01,147.09,87.7,11.97,Västerås
SE_1980,2022-01-01,150.44,100.58,11.56,Västerås
SE_1980,2022-04-01,155.23,105.39,8.76,Västerås
SE_2180,2019-01-01,95.73,51.72,12.24,Gävle
SE_2180,2019-04-01,101.6,47.57,14.61,Gävle
SE_2180,2019-07-01,95.78,46.63,11.28,Gävle
SE_2180,2019-10-01,111.91,56.38,14.92,Gävle
SE_2180,2020-01-01,124.29,71.01,10.71,Gävle
SE_2180,2020-04-01,123.75,75.13,9.64,Gävle
SE_2180,2020-07-01,130.85,82.33,9.41,Gävle
SE_2180,2020-10-01,143.23,83.07,8.59,Gävle
SE_2180,2021-01-01,146.99,89.83,8.67,Gävle
SE_2180,2021-04-01,148.62,80.72,10.84,Gävle
SE_2180,2021-07-01,153.47,84.44,11.27,Gävle
SE_2180,2021-10-01,169.95,98.81,8.95,Gävle
SE_2180,2022-01-01,162.59,92.21,8.29,Gävle
SE_2180,2022-04-01,167.58,107.48,8.09,Gävle
SE_2480,2019-01-01,90.4,80.56,15.73,Umeå
SE_2480,2019-04-01,70.17,64.34,15.85,Umeå
SE_2480,2019-07-01,71.83,75.9,18.02,Umeå
SE_2480,2019-10-01,80.49,87.51,17.51,Umeå
SE_2480,2020-01-01,84.88,85.77,16.86,Umeå
SE_2480,2020-04-01,90.35,89.55,14.77,Umeå
SE_2480,2020-07-01,79.38,76.48,16.9,Umeå
SE_2480,2020-10-01,91.98,87.74,13.89,Umeå
SE_2480,2021-01-01,155.94,144.89,9.3,Umeå
SE_2480,2021-04-01,126.44,109.15,16.24,Umeå
SE_2480,2021-07-01,119.17,109.75,13.64,Umeå
SE_2480,2021-10-01,151.07,130.75,11.75,Umeå
SE_2480,2022-01-01,130.54,110.86,12.63,Umeå
SE_2480,2022-04-01,117.13,107.46,16.61,Umeå
SI_061,2019-01-01,47.34,18.95,14.78,Ljubljana
SI_061,2019-04-01,48.67,19.19,11.84,Ljubljana
SI_061,2019-07-01,53.51,20.7,12.4,Ljubljana
SI_061,2019-10-01,55.64,22.59,10.21,Ljubljana
SI_061,2020-01-01,60.8,23.87,8.84,Ljubljana
SI_061,2020-04-01,69.13,26.28,8.42,Ljubljana
SI_061,2020-07-01,73.34,28.08,8.44,Ljubljana
SI_061,2020-10-01,80.2,37.08,7.88,Ljubljana
SI_061,2021-01-01,91.09,45.53,7.22,Ljubljana
SI_061,2021-04-01,105.44,50.12,11.61,Ljubljana
SI_061,2021-07-01,108.18,51.43,6.93,Ljubljana
SI_061,2021-10-01,112.22,51.47,6.95,Ljubljana
SI_061,2022-01-01,121.44,54.22,7.02,Ljubljana
SI_061,2022-04-01,126.26,52.55,7.78,Ljubljana
SI_070,2019-01-01,47.16,14.04,14.98,Maribor
SI_070,2019-04-01,54.65,16.44,16.97,Maribor
SI_070,2019-07-01,55.23,15.81,13.65,Maribor
SI_070,2019-10-01,59.04,16.54,12.63,Maribor
SI_070,2020-01-01,56.49,14.81,13.15,Maribor
SI_070,2020-04-01,65.22,16.85,11.65,Maribor
SI_070,2020-07-01,69.64,21,10.33,Maribor
SI_070,2020-10-01,77.59,31.78,8.69,Maribor
SI_070,2021-01-01,87.63,35.91,8.06,Maribor
SI_070,2021-04-01,94.78,38.8,9.31,Maribor
SI_070,2021-07-01,96.66,39.52,9.1,Maribor
SI_070,2021-10-01,107.4,42.51,9.4,Maribor
SI_070,2022-01-01,104.06,41.85,8.21,Maribor
SI_070,2022-04-01,124.23,51.02,9.28,Maribor
SK_529460,2019-01-01,79.08,25.81,9.8,Bratislava - mestská časť Petržalka
SK_529460,2019-04-01,78.51,27.24,10.1,Bratislava - mestská časť Petržalka
SK_529460,2019-07-01,83.26,29.57,10.02,Bratislava - mestská časť Petržalka
SK_529460,2019-10-01,98.04,33.66,7.28,Bratislava - mestská časť Petržalka
SK_529460,2020-01-01,101.37,34.1,6.61,Bratislava - mestská časť Petržalka
SK_529460,2020-04-01,113.9,39.02,5.92,Bratislava - mestská časť Petržalka
SK_529460,2020-07-01,114.4,37.7,6.27,Bratislava - mestská časť Petržalka
SK_529460,2020-10-01,126.36,38.83,5.74,Bratislava - mestská časť Petržalka
SK_529460,2021-01-01,133.4,38.94,6.19,Bratislava - mestská časť Petržalka
SK_529460,2021-04-01,159.82,40.6,7.03,Bratislava - mestská časť Petržalka
SK_529460,2021-07-01,155.47,42.34,6.19,Bratislava - mestská časť Petržalka
SK_529460,2021-10-01,161.68,44.88,6.26,Bratislava - mestská časť Petržalka
SK_529460,2022-01-01,178.63,54.82,6.39,Bratislava - mestská časť Petržalka
SK_529460,2022-04-01,189.54,71.58,6.53,Bratislava - mestská časť Petržalka
UK_E06000002,2019-01-01,70.44,9.31,23.68,Middlesbrough
UK_E06000002,2019-04-01,80.09,10.66,24.79,Middlesbrough
UK_E06000002,2019-07-01,86.61,13.28,25.88,Middlesbrough
UK_E06000002,2019-10-01,89.87,14.38,21.21,Middlesbrough
UK_E06000002,2020-01-01,90.01,15.26,21.15,Middlesbrough
UK_E06000002,2020-04-01,91.21,15.25,22.23,Middlesbrough
UK_E06000002,2020-07-01,92.92,16.52,23.01,Middlesbrough
UK_E06000002,2020-10-01,101.01,17.44,19.99,Middlesbrough
UK_E06000002,2021-01-01,106.36,18.09,20.82,Middlesbrough
UK_E06000002,2021-04-01,126.82,20.15,23.36,Middlesbrough
UK_E06000002,2021-07-01,134.81,21.05,23.61,Middlesbrough
UK_E06000002,2021-10-01,147.66,22.07,22.65,Middlesbrough
UK_E06000002,2022-01-01,152.57,22.32,23.7,Middlesbrough
UK_E06000002,2022-04-01,156.24,23.13,23.63,Middlesbrough
UK_E06000003,2019-01-01,65.51,9.06,23.76,Redcar and Cleveland
UK_E06000003,2019-04-01,71.48,10.27,25.04,Redcar and Cleveland
UK_E06000003,2019-07-01,81.37,12.98,22.33,Redcar and Cleveland
UK_E06000003,2019-10-01,86.91,14.29,21.41,Redcar and Cleveland
UK_E06000003,2020-01-01,89.12,14.71,21.08,Redcar and Cleveland
UK_E06000003,2020-04-01,89.03,14.88,23.49,Redcar and Cleveland
UK_E06000003,2020-07-01,89.79,15.29,22.59,Redcar and Cleveland
UK_E06000003,2020-10-01,95.14,16.36,21.67,Redcar and Cleveland
UK_E06000003,2021-01-01,101.14,16.67,22.28,Redcar and Cleveland
UK_E06000003,2021-04-01,115.04,18.01,24.21,Redcar and Cleveland
UK_E06000003,2021-07-01,120.51,18.57,23.58,Redcar and Cleveland
UK_E06000003,2021-10-01,134.53,19.52,23.39,Redcar and Cleveland
UK_E06000003,2022-01-01,144.56,21.49,24.23,Redcar and Cleveland
UK_E06000003,2022-04-01,140.05,21.42,22.96,Redcar and Cleveland
UK_E06000004,2019-01-01,67.01,9.53,25.05,Stockton-on-Tees
UK_E06000004,2019-04-01,74.32,10.84,27.31,Stockton-on-Tees
UK_E06000004,2019-07-01,81.24,13.14,24.27,Stockton-on-Tees
UK_E06000004,2019-10-01,88.22,14.82,21.77,Stockton-on-Tees
UK_E06000004,2020-01-01,87.95,15.18,23.19,Stockton-on-Tees
UK_E06000004,2020-04-01,88.16,15.63,22.07,Stockton-on-Tees
UK_E06000004,2020-07-01,88.83,15.82,22.07,Stockton-on-Tees
UK_E06000004,2020-10-01,90.64,17.11,21.22,Stockton-on-Tees
UK_E06000004,2021-01-01,97.84,18.07,21.45,Stockton-on-Tees
UK_E06000004,2021-04-01,117.32,18.66,23.95,Stockton-on-Tees
UK_E06000004,2021-07-01,124.34,19.57,23.5,Stockton-on-Tees
UK_E06000004,2021-10-01,141.08,24.25,23.94,Stockton-on-Tees
UK_E06000004,2022-01-01,159.37,40.43,22.53,Stockton-on-Tees
UK_E06000004,2022-04-01,166.35,47.4,23.07,Stockton-on-Tees
UK_E06000005,2019-01-01,64.48,9.89,25.28,Darlington
UK_E06000005,2019-04-01,69.34,10.59,30.98,Darlington
UK_E06000005,2019-07-01,78.47,12.61,28.35,Darlington
UK_E06000005,2019-10-01,80.44,13.87,24.36,Darlington
UK_E06000005,2020-01-01,84.38,14.45,23.24,Darlington
UK_E06000005,2020-04-01,83.93,14.45,24.8,Darlington
UK_E06000005,2020-07-01,85.16,15.3,22.49,Darlington
UK_E06000005,2020-10-01,89.37,16.08,23.28,Darlington
UK_E06000005,2021-01-01,103.5,17.11,23.17,Darlington
UK_E06000005,2021-04-01,116.27,18.61,26.12,Darlington
UK_E06000005,2021-07-01,119.1,18.4,26.54,Darlington
UK_E06000005,2021-10-01,134.98,20.73,26.06,Darlington
UK_E06000005,2022-01-01,135.76,21.56,25.72,Darlington
UK_E06000005,2022-04-01,138.22,21.4,23.62,Darlington
UK_E06000006,2019-01-01,66.45,10.43,21.84,Halton
UK_E06000006,2019-04-01,71.79,11.28,21.22,Halton
UK_E06000006,2019-07-01,71.67,13.58,19.34,Halton
UK_E06000006,2019-10-01,71.5,14.24,19.76,Halton
UK_E06000006,2020-01-01,76.03,14.69,18.24,Halton
UK_E06000006,2020-04-01,77.21,14.7,19.05,Halton
UK_E06000006,2020-07-01,75.38,15.38,18.63,Halton
UK_E06000006,2020-10-01,81.72,15.77,17.88,Halton
UK_E06000006,2021-01-01,87.43,16.68,18.18,Halton
UK_E06000006,2021-04-01,101.8,17.98,17.46,Halton
UK_E06000006,2021-07-01,110.29,19.84,17.83,Halton
UK_E06000006,2021-10-01,116.81,20.02,18.99,Halton
UK_E06000006,2022-01-01,127.86,21.3,19.79,Halton
UK_E06000006,2022-04-01,126.04,21.29,19.02,Halton
UK_E06000007,2019-01-01,60.9,10.63,20.5,Warrington
UK_E06000007,2019-04-01,64.14,11.18,21.98,Warrington
UK_E06000007,2019-07-01,67.1,12.87,19.31,Warrington
UK_E06000007,2019-10-01,66.77,13.99,18.95,Warrington
UK_E06000007,2020-01-01,67.47,14.24,18.88,Warrington
UK_E06000007,2020-04-01,69.59,15,19.46,Warrington
UK_E06000007,2020-07-01,69.74,16.65,17.95,Warrington
UK_E06000007,2020-10-01,74.76,18.16,17.34,Warrington
UK_E06000007,2021-01-01,76.77,18.43,17.34,Warrington
UK_E06000007,2021-04-01,90.13,18.69,17.16,Warrington
UK_E06000007,2021-07-01,106.12,23.31,16.45,Warrington
UK_E06000007,2021-10-01,110.71,29.72,15.62,Warrington
UK_E06000007,2022-01-01,121.1,27.16,16.91,Warrington
UK_E06000007,2022-04-01,128.8,29.21,16.32,Warrington
UK_E06000008,2019-01-01,55.28,10.28,22.7,Blackburn with Darwen
UK_E06000008,2019-04-01,63.96,11.03,21.19,Blackburn with Darwen
UK_E06000008,2019-07-01,67.22,13.07,18.78,Blackburn with Darwen
UK_E06000008,2019-10-01,66.94,14.27,17.76,Blackburn with Darwen
UK_E06000008,2020-01-01,66.63,14.07,16.81,Blackburn with Darwen
UK_E06000008,2020-04-01,68.29,14.28,17.47,Blackburn with Darwen
UK_E06000008,2020-07-01,69.95,16.63,17.3,Blackburn with Darwen
UK_E06000008,2020-10-01,75.87,17.76,16.69,Blackburn with Darwen
UK_E06000008,2021-01-01,76.07,24.19,15.88,Blackburn with Darwen
UK_E06000008,2021-04-01,89.3,26.06,15.91,Blackburn with Darwen
UK_E06000008,2021-07-01,93.27,21.45,16.08,Blackburn with Darwen
UK_E06000008,2021-10-01,97.98,18.41,16.4,Blackburn with Darwen
UK_E06000008,2022-01-01,108.26,19.5,15.5,Blackburn with Darwen
UK_E06000008,2022-04-01,111.05,20.59,17.03,Blackburn with Darwen
UK_E06000009,2019-01-01,69.69,10.64,20.65,Blackpool
UK_E06000009,2019-04-01,68.75,11.44,24.13,Blackpool
UK_E06000009,2019-07-01,68.51,13.07,20.76,Blackpool
UK_E06000009,2019-10-01,71.24,14.23,19.92,Blackpool
UK_E06000009,2020-01-01,74.11,14.69,20.32,Blackpool
UK_E06000009,2020-04-01,80.23,15.38,19.6,Blackpool
UK_E06000009,2020-07-01,74.36,15.3,19.42,Blackpool
UK_E06000009,2020-10-01,78.31,16.3,18.21,Blackpool
UK_E06000009,2021-01-01,83.91,17.23,17.25,Blackpool
UK_E06000009,2021-04-01,92.99,16.58,20.08,Blackpool
UK_E06000009,2021-07-01,101.19,17.98,20.13,Blackpool
UK_E06000009,2021-10-01,106.48,19.73,18.78,Blackpool
UK_E06000009,2022-01-01,117.32,20.66,18.58,Blackpool
UK_E06000009,2022-04-01,106.95,19.27,21.02,Blackpool
UK_E06000010,2019-01-01,23.86,11.16,37.56,"Kingston upon Hull, City of"
UK_E06000010,2019-04-01,25.38,13.42,40.99,"Kingston upon Hull, City of"
UK_E06000010,2019-07-01,21.45,15.35,31.57,"Kingston upon Hull, City of"
UK_E06000010,2019-10-01,17.66,13.14,35.3,"Kingston upon Hull, City of"
UK_E06000010,2020-01-01,16.76,12.32,35.26,"Kingston upon Hull, City of"
UK_E06000010,2020-04-01,17.26,13.85,36.21,"Kingston upon Hull, City of"
UK_E06000010,2020-07-01,20.74,17.24,35.59,"Kingston upon Hull, City of"
UK_E06000010,2020-10-01,30.16,18.73,30.26,"Kingston upon Hull, City of"
UK_E06000010,2021-01-01,33.84,18.4,28.85,"Kingston upon Hull, City of"
UK_E06000010,2021-04-01,66.81,21.02,33.16,"Kingston upon Hull, City of"
UK_E06000010,2021-07-01,78.1,21.94,36.28,"Kingston upon Hull, City of"
UK_E06000010,2021-10-01,73.56,22.27,35.33,"Kingston upon Hull, City of"
UK_E06000010,2022-01-01,64.68,25.35,26.26,"Kingston upon Hull, City of"
UK_E06000010,2022-04-01,80.46,28.89,41.85,"Kingston upon Hull, City of"
UK_E06000011,2019-01-01,27.59,10.45,31.1,East Riding of Yorkshire
UK_E06000011,2019-04-01,27.72,10.36,33.94,East Riding of Yorkshire
UK_E06000011,2019-07-01,28.21,10.82,34.44,East Riding of Yorkshire
UK_E06000011,2019-10-01,29.85,10.69,30.3,East Riding of Yorkshire
UK_E06000011,2020-01-01,30.72,10.83,28.31,East Riding of Yorkshire
UK_E06000011,2020-04-01,32.46,11.26,29.53,East Riding of Yorkshire
UK_E06000011,2020-07-01,29.88,11.1,34.3,East Riding of Yorkshire
UK_E06000011,2020-10-01,35.05,12.92,27.45,East Riding of Yorkshire
UK_E06000011,2021-01-01,39.92,14.01,25.32,East Riding of Yorkshire
UK_E06000011,2021-04-01,43.55,14.12,28.26,East Riding of Yorkshire
UK_E06000011,2021-07-01,48.86,15.39,30.76,East Riding of Yorkshire
UK_E06000011,2021-10-01,58.52,17.37,26.06,East Riding of Yorkshire
UK_E06000011,2022-01-01,63.07,18.57,25.75,East Riding of Yorkshire
UK_E06000011,2022-04-01,62.6,18.97,26,East Riding of Yorkshire
UK_E06000012,2019-01-01,82.08,10.34,20.46,North East Lincolnshire
UK_E06000012,2019-04-01,82.23,10.7,24.06,North East Lincolnshire
UK_E06000012,2019-07-01,87.37,13.87,18.71,North East Lincolnshire
UK_E06000012,2019-10-01,87.29,14.93,19.07,North East Lincolnshire
UK_E06000012,2020-01-01,87.44,15.52,19.36,North East Lincolnshire
UK_E06000012,2020-04-01,91.64,15.47,18.8,North East Lincolnshire
UK_E06000012,2020-07-01,89.87,15.66,19.96,North East Lincolnshire
UK_E06000012,2020-10-01,99.85,17.11,17.65,North East Lincolnshire
UK_E06000012,2021-01-01,107.67,18.25,18.5,North East Lincolnshire
UK_E06000012,2021-04-01,118.47,18.53,23.78,North East Lincolnshire
UK_E06000012,2021-07-01,126.65,18.78,26.64,North East Lincolnshire
UK_E06000012,2021-10-01,137.17,20.09,26.17,North East Lincolnshire
UK_E06000012,2022-01-01,140.05,20.25,26.67,North East Lincolnshire
UK_E06000012,2022-04-01,143.67,20.76,25.95,North East Lincolnshire
UK_E06000013,2019-01-01,51.46,10.04,23.47,North Lincolnshire
UK_E06000013,2019-04-01,51.5,10.08,27.4,North Lincolnshire
UK_E06000013,2019-07-01,54.54,11.35,30,North Lincolnshire
UK_E06000013,2019-10-01,56.74,12.36,24.17,North Lincolnshire
UK_E06000013,2020-01-01,57.99,12.72,23.35,North Lincolnshire
UK_E06000013,2020-04-01,59.85,13.04,24.59,North Lincolnshire
UK_E06000013,2020-07-01,59.94,13.53,22.55,North Lincolnshire
UK_E06000013,2020-10-01,67.09,16.23,20.53,North Lincolnshire
UK_E06000013,2021-01-01,73.28,18.27,19.99,North Lincolnshire
UK_E06000013,2021-04-01,82.54,22.12,21.8,North Lincolnshire
UK_E06000013,2021-07-01,87.18,21.98,23.55,North Lincolnshire
UK_E06000013,2021-10-01,100.12,24.87,23.3,North Lincolnshire
UK_E06000013,2022-01-01,96.5,22.13,23.48,North Lincolnshire
UK_E06000013,2022-04-01,99.5,24.91,24.64,North Lincolnshire
UK_E06000014,2019-01-01,66.43,33.41,23.13,York
UK_E06000014,2019-04-01,73.66,36.48,22.94,York
UK_E06000014,2019-07-01,87.2,50.67,21.2,York
UK_E06000014,2019-10-01,88.1,56.94,20.91,York
UK_E06000014,2020-01-01,89.8,60.68,18.88,York
UK_E06000014,2020-04-01,88.26,56.03,19.67,York
UK_E06000014,2020-07-01,88.05,51.9,20.71,York
UK_E06000014,2020-10-01,97.41,61.12,17.43,York
UK_E06000014,2021-01-01,93.7,63.5,18.36,York
UK_E06000014,2021-04-01,107.54,62.78,18.48,York
UK_E06000014,2021-07-01,106.65,55.02,20.89,York
UK_E06000014,2021-10-01,115.84,61.28,19.39,York
UK_E06000014,2022-01-01,116.13,60.82,20.99,York
UK_E06000014,2022-04-01,120.27,58.28,19.68,York
UK_E06000015,2019-01-01,67.84,10.1,18.35,Derby
UK_E06000015,2019-04-01,73.94,11.2,18.8,Derby
UK_E06000015,2019-07-01,79.34,13.6,17.41,Derby
UK_E06000015,2019-10-01,81.13,15.16,16.95,Derby
UK_E06000015,2020-01-01,81.78,15.2,16.8,Derby
UK_E06000015,2020-04-01,83.31,15.03,17.56,Derby
UK_E06000015,2020-07-01,84.37,15.79,16.75,Derby
UK_E06000015,2020-10-01,89.12,16.24,15.98,Derby
UK_E06000015,2021-01-01,100.5,17.49,15.6,Derby
UK_E06000015,2021-04-01,114.23,18.57,18.1,Derby
UK_E06000015,2021-07-01,124.3,23.18,18.8,Derby
UK_E06000015,2021-10-01,135.62,26.18,18.8,Derby
UK_E06000015,2022-01-01,144.73,30.45,18.87,Derby
UK_E06000015,2022-04-01,151.7,32.84,18.74,Derby
UK_E06000016,2019-01-01,74.1,10.65,16.08,Leicester
UK_E06000016,2019-04-01,79.07,11.9,18.34,Leicester
UK_E06000016,2019-07-01,81.07,13.82,16.51,Leicester
UK_E06000016,2019-10-01,81.28,14.84,16.23,Leicester
UK_E06000016,2020-01-01,86.53,15.82,15.17,Leicester
UK_E06000016,2020-04-01,87.67,14.86,15.92,Leicester
UK_E06000016,2020-07-01,91.41,15.8,15.28,Leicester
UK_E06000016,2020-10-01,92.55,15.98,14.92,Leicester
UK_E06000016,2021-01-01,100.8,17.01,15.07,Leicester
UK_E06000016,2021-04-01,118.42,21.83,19.92,Leicester
UK_E06000016,2021-07-01,126.43,25.26,18.79,Leicester
UK_E06000016,2021-10-01,135.5,27.23,18.5,Leicester
UK_E06000016,2022-01-01,146.07,34.95,19.39,Leicester
UK_E06000016,2022-04-01,153.05,39.77,18.72,Leicester
UK_E06000018,2019-01-01,74.16,12.12,17.56,Nottingham
UK_E06000018,2019-04-01,81.63,13.47,16.81,Nottingham
UK_E06000018,2019-07-01,91.37,17.48,15.12,Nottingham
UK_E06000018,2019-10-01,87.38,17.78,15.04,Nottingham
UK_E06000018,2020-01-01,88.55,18.42,15.29,Nottingham
UK_E06000018,2020-04-01,94.38,17.13,15.5,Nottingham
UK_E06000018,2020-07-01,96.73,19.42,14.74,Nottingham
UK_E06000018,2020-10-01,97.02,19.33,13.91,Nottingham
UK_E06000018,2021-01-01,106.01,19.8,13.91,Nottingham
UK_E06000018,2021-04-01,119.29,22.78,18.27,Nottingham
UK_E06000018,2021-07-01,130.27,26.02,17.54,Nottingham
UK_E06000018,2021-10-01,140.22,29.07,18.25,Nottingham
UK_E06000018,2022-01-01,154.08,33.46,18.13,Nottingham
UK_E06000018,2022-04-01,155.24,33.75,17.47,Nottingham
UK_E06000019,2019-01-01,32.05,11.26,30.72,"Herefordshire, County of"
UK_E06000019,2019-04-01,31.09,11.22,31.93,"Herefordshire, County of"
UK_E06000019,2019-07-01,35.36,14.84,31.52,"Herefordshire, County of"
UK_E06000019,2019-10-01,34.69,14.58,29.22,"Herefordshire, County of"
UK_E06000019,2020-01-01,33.8,14.18,27.18,"Herefordshire, County of"
UK_E06000019,2020-04-01,35.98,15.87,29.35,"Herefordshire, County of"
UK_E06000019,2020-07-01,37.67,16.31,28.13,"Herefordshire, County of"
UK_E06000019,2020-10-01,41.11,17.95,24.43,"Herefordshire, County of"
UK_E06000019,2021-01-01,48.09,21.56,23.61,"Herefordshire, County of"
UK_E06000019,2021-04-01,54.93,22.48,23.61,"Herefordshire, County of"
UK_E06000019,2021-07-01,63.13,29.54,23.39,"Herefordshire, County of"
UK_E06000019,2021-10-01,67.19,28.93,20.48,"Herefordshire, County of"
UK_E06000019,2022-01-01,73.02,33.37,21.7,"Herefordshire, County of"
UK_E06000019,2022-04-01,88.07,47.12,21.28,"Herefordshire, County of"
UK_E06000020,2019-01-01,65.54,10.65,18.82,Telford and Wrekin
UK_E06000020,2019-04-01,74.76,11.99,17.45,Telford and Wrekin
UK_E06000020,2019-07-01,76.22,13.7,18.23,Telford and Wrekin
UK_E06000020,2019-10-01,73.64,14.49,17.04,Telford and Wrekin
UK_E06000020,2020-01-01,76.24,14.82,16.14,Telford and Wrekin
UK_E06000020,2020-04-01,78.84,15.19,18.91,Telford and Wrekin
UK_E06000020,2020-07-01,80.1,16.03,16.46,Telford and Wrekin
UK_E06000020,2020-10-01,83.26,17.25,15.07,Telford and Wrekin
UK_E06000020,2021-01-01,90.36,17.99,13.26,Telford and Wrekin
UK_E06000020,2021-04-01,99.9,19.72,15.07,Telford and Wrekin
